language,week,visits
es-ni,26,4313
es-ni,27,4409
es-ni,28,4456
es-ni,29,4091
es-ni,30,4396
es-ni,31,4638
es-ni,32,4634
es-ni,33,4687
es-ni,34,4555
es-ni,35,4717
es-ni,36,4312
es-ni,37,3939
es-ni,38,4022
es-ni,39,4642
es-ni,40,4775
es-ni,41,4931
es-ni,42,5051
es-ni,43,4931
es-ni,44,4780
es-ni,45,4914
es-ni,46,4841
es-ni,47,4708
es-ni,48,4280
es-ni,49,3731
es-ni,50,3727
es-ni,51,3446
es-ni,52,3245
es-pa,1,5534
es-pa,2,7067
es-pa,3,7316
es-pa,4,7122
es-pa,5,8392
es-pa,6,8533
es-pa,7,8130
es-pa,8,8676
es-pa,9,7804
es-pa,10,7325
es-pa,11,9727
es-pa,12,11253
es-pa,13,11821
es-pa,14,12335
es-pa,15,12332
es-pa,16,10349
es-pa,17,12277
es-pa,18,11031
es-pa,19,12807
es-pa,20,13334
es-pa,21,12986
es-pa,22,12145
es-pa,23,12647
es-pa,24,13637
es-pa,25,15047
es-pa,26,14491
es-pa,27,14082
es-pa,28,14711
es-pa,29,13672
es-pa,30,13636
es-pa,31,13165
es-pa,32,13426
es-pa,33,12406
es-pa,34,12843
es-pa,35,12085
es-pa,36,11692
es-pa,37,12553
es-pa,38,13243
es-pa,39,13299
es-pa,40,13833
es-pa,41,14346
es-pa,42,13640
es-pa,43,13454
es-pa,44,12029
es-pa,45,11864
es-pa,46,12835
es-pa,47,13156
es-pa,48,11707
es-pa,49,11145
es-pa,50,10670
es-pa,51,9246
es-pa,52,9475
es-pe,1,42245
es-pe,2,53729
es-pe,3,53508
es-pe,4,54066
es-pe,5,54029
es-pe,6,56675
es-pe,7,54763
es-pe,8,57749
es-pe,9,55341
es-pe,10,58160
es-pe,11,70157
es-pe,12,81349
es-pe,13,86712
es-pe,14,89818
es-pe,15,92633
es-pe,16,79393
es-pe,17,90758
es-pe,18,85045
es-pe,19,84181
es-pe,20,91909
es-pe,21,92278
es-pe,22,89539
es-pe,23,95523
es-pe,24,103183
es-pe,25,96310
es-pe,26,95138
es-pe,27,88826
es-pe,28,92357
es-pe,29,86980
es-pe,30,75969
es-pe,31,75025
es-pe,32,81223
es-pe,33,87794
es-pe,34,90386
es-pe,35,87079
es-pe,36,95325
es-pe,37,96897
es-pe,38,93716
es-pe,39,96859
es-pe,40,93618
es-pe,41,94612
es-pe,42,99184
es-pe,43,99996
es-pe,44,93748
es-pe,45,102006
es-pe,46,101721
es-pe,47,101755
es-pe,48,96178
es-pe,49,91536
es-pe,50,83207
es-pe,51,68807
es-pe,52,67834
es-pr,1,1604
es-pr,2,2570
es-pr,3,3134
es-pr,4,3428
es-pr,5,3757
es-pr,6,4220
es-pr,7,3719
es-pr,8,4268
es-pr,9,4032
es-pr,10,4394
es-pr,11,4384
es-pr,12,4833
es-pr,13,5150
es-pr,14,5169
es-pr,15,4936
es-pr,16,4433
es-pr,17,5234
es-pr,18,5296
es-pr,19,4570
es-pr,20,4229
es-pr,21,3285
es-pr,22,3321
es-pr,23,3247
es-pr,24,3031
es-pr,25,3259
es-pr,26,3054
es-pr,27,2697
es-pr,28,2865
es-pr,29,2591
es-pr,30,2486
es-pr,31,2639
es-pr,32,3099
es-pr,33,3302
es-pr,34,3506
es-pr,35,3279
es-pr,36,3932
es-pr,37,4015
es-pr,38,4287
es-pr,39,4121
es-pr,40,4492
es-pr,41,4597
es-pr,42,4596
es-pr,43,5039
es-pr,44,5146
es-pr,45,4980
es-pr,46,4977
es-pr,47,4908
es-pr,48,4348
es-pr,49,5246
es-pr,50,4304
es-pr,51,2790
es-pr,52,2290
es-py,1,2355
es-py,2,2962
es-py,3,3183
es-py,4,3264
es-py,5,3251
es-py,6,3281
es-py,7,3141
es-py,8,3363
es-py,9,3342
es-py,10,3455
es-py,11,4248
es-py,12,5011
es-py,13,5465
es-py,14,5258
es-py,15,5294
es-py,16,4396
es-py,17,5282
es-py,18,4936
es-py,19,5728
es-py,20,4941
es-py,21,5909
es-py,22,6015
es-py,23,5837
es-py,24,6014
es-py,25,5833
es-py,26,5509
es-py,27,5168
es-py,28,5579
es-py,29,5649
es-py,30,5450
es-py,31,4998
es-py,32,5779
es-py,33,5342
es-py,34,5886
es-py,35,5872
es-py,36,5832
es-py,37,5795
es-py,38,5613
es-py,39,5934
es-py,40,6192
es-py,41,6238
es-py,42,6435
es-py,43,6317
es-py,44,5919
es-py,45,5865
es-py,46,5804
es-py,47,5544
es-py,48,4967
es-py,49,4917
es-py,50,4968
es-py,51,4610
es-py,52,4337
es-sv,1,4837
es-sv,2,6167
es-sv,3,6194
es-sv,4,6425
es-sv,5,7224
es-sv,6,7979
es-sv,7,7945
es-sv,8,8478
es-sv,9,8476
es-sv,10,8695
es-sv,11,9720
es-sv,12,10039
es-sv,13,10362
es-sv,14,9917
es-sv,15,9200
es-sv,16,7232
es-sv,17,9478
es-sv,18,9155
es-sv,19,9324
es-sv,20,10266
es-sv,21,10667
es-sv,22,9729
es-sv,23,9888
es-sv,24,9531
es-sv,25,9250
es-sv,26,9623
es-sv,27,10005
es-sv,28,10700
es-sv,29,10668
es-sv,30,10612
es-sv,31,9490
es-sv,32,10528
es-sv,33,11220
es-sv,34,11350
es-sv,35,11020
es-sv,36,10717
es-sv,37,10788
es-sv,38,10746
es-sv,39,11286
es-sv,40,11336
es-sv,41,11883
es-sv,42,11276
es-sv,43,11597
es-sv,44,11060
es-sv,45,11154
es-sv,46,10183
es-sv,47,9858
es-sv,48,9208
es-sv,49,9381
es-sv,50,8749
es-sv,51,7983
es-sv,52,7853
es-us,1,847436
es-us,2,1136617
es-us,3,1151014
es-us,4,1181205
es-us,5,1211001
es-us,6,1278281
es-us,7,1263888
es-us,8,1339240
es-us,9,1334535
es-us,10,1376029
es-us,11,1578441
es-us,12,1710552
es-us,13,1799652
es-us,14,1805755
es-us,15,1724111
es-us,16,1427280
es-us,17,1624149
es-us,18,1600512
es-us,19,1665882
es-us,20,1745577
es-us,21,1735951
es-us,22,1682382
es-us,23,1710284
es-us,24,1721829
es-us,25,1684878
es-us,26,1660538
es-us,27,1653882
es-us,28,1667302
es-us,29,1643247
es-us,30,1642154
es-us,31,1673608
es-us,32,1708471
es-us,33,1759448
es-us,34,1784379
es-us,35,1809753
es-us,36,1834379
es-us,37,1810314
es-us,38,1806238
es-us,39,1973981
es-us,40,1935489
es-us,41,1990990
es-us,42,1998443
es-us,43,1966656
es-us,44,1878052
es-us,45,2031741
es-us,46,1974552
es-us,47,1973610
es-us,48,1879584
es-us,49,1771075
es-us,50,1661813
es-us,51,1407906
es-us,52,1396162
es-uy,1,3330
es-uy,2,4511
es-uy,3,4576
es-uy,4,4784
es-uy,5,4943
es-uy,6,4819
es-uy,7,4990
es-uy,8,4951
es-uy,9,4539
es-uy,10,4730
es-uy,11,5890
es-uy,12,6636
es-uy,13,6714
es-uy,14,6727
es-uy,15,6879
es-uy,16,5618
es-uy,17,7246
es-uy,18,6923
es-uy,19,6995
es-uy,20,7242
es-uy,21,7768
es-uy,22,7398
es-uy,23,6856
es-uy,24,7312
es-uy,25,6883
es-uy,26,6714
es-uy,27,6146
es-uy,28,6769
es-uy,29,7145
es-uy,30,7866
es-uy,31,7463
es-uy,32,7789
es-uy,33,7790
es-uy,34,7490
es-uy,35,8006
es-uy,36,7275
es-uy,37,7285
es-uy,38,6773
es-uy,39,7920
es-uy,40,7722
es-uy,41,7869
es-uy,42,7827
es-uy,43,7431
es-uy,44,7853
es-uy,45,7694
es-uy,46,7750
es-uy,47,6939
es-uy,48,6854
es-uy,49,6654
es-uy,50,6396
es-uy,51,5921
es-uy,52,5506
es-ve,1,5524
es-ve,2,7302
es-ve,3,7617
es-ve,4,6852
es-ve,5,7861
es-ve,6,8819
es-ve,7,8581
es-ve,8,7975
es-ve,9,7616
es-ve,10,5778
es-ve,11,7593
es-ve,12,10997
es-ve,13,6941
es-ve,14,7950
es-ve,15,9074
es-ve,16,8479
es-ve,17,9647
es-ve,18,8249
es-ve,19,9584
es-ve,20,10599
es-ve,21,10952
es-ve,22,10753
es-ve,23,11167
es-ve,24,10729
es-ve,25,11181
es-ve,26,11285
es-ve,27,10972
es-ve,28,11214
es-ve,29,10754
es-ve,30,9888
es-ve,31,10803
es-ve,32,11019
es-ve,33,10746
es-ve,34,11190
es-ve,35,11054
es-ve,36,10721
es-ve,37,11073
es-ve,38,10549
es-ve,39,11370
es-ve,40,11626
es-ve,41,12368
es-ve,42,12887
es-ve,43,13303
es-ve,44,13583
es-ve,45,14422
es-ve,46,14108
es-ve,47,14679
es-ve,48,13888
es-ve,49,12953
es-ve,50,12144
es-ve,51,9683
es-ve,52,9067
es-xl,1,459818
es-xl,2,616207
es-xl,3,622376
es-xl,4,645174
es-xl,5,661229
es-xl,6,701739
es-xl,7,673453
es-xl,8,711964
es-xl,9,722633
es-xl,10,755785
es-xl,11,830852
es-xl,12,882273
es-xl,13,935823
es-xl,14,926879
es-xl,15,867569
es-xl,16,682851
es-xl,17,753066
es-xl,18,770058
es-xl,19,780844
es-xl,20,803638
es-xl,21,784906
es-xl,22,744496
es-xl,23,739210
es-xl,24,734569
es-xl,25,733879
es-xl,26,724945
es-xl,27,723146
es-xl,28,723004
es-xl,29,709021
es-xl,30,716413
es-xl,31,734140
es-xl,32,773415
es-xl,33,802110
es-xl,34,802651
es-xl,35,809559
es-xl,36,827931
es-xl,37,813761
es-xl,38,835787
es-xl,39,898903
es-xl,40,861756
es-xl,41,886436
es-xl,42,878170
es-xl,43,879717
es-xl,44,847682
es-xl,45,921089
es-xl,46,868769
es-xl,47,879015
es-xl,48,825260
es-xl,49,808298
es-xl,50,749821
es-xl,51,610186
es-xl,52,610633
et,10,655
et,11,1133
et,12,1333
et,13,1014
et,14,1183
et,15,1147
et,16,748
et,17,907
et,18,910
et,19,774
et,20,946
et,21,909
et,22,727
et,23,700
et,24,660
et,25,343
et,26,242
et,28,105
et,30,207
et,31,316
et,32,107
et,33,648
et,34,218
et,35,566
et,36,707
et,37,831
et,38,978
et,39,934
et,40,968
et,41,1180
et,42,980
et,43,1056
et,44,1061
et,45,1159
et,46,1124
et,47,1110
et,48,1024
et,49,981
et,50,942
et,51,532
et-ee,1,1118
et-ee,2,1520
et-ee,3,1433
et-ee,4,1433
et-ee,5,1452
et-ee,6,1402
et-ee,7,1625
et-ee,8,1420
et-ee,9,1329
et-ee,10,6110
et-ee,11,8032
et-ee,12,8409
et-ee,13,8432
et-ee,14,8538
et-ee,15,8562
et-ee,16,7361
et-ee,17,8156
et-ee,18,7789
et-ee,19,8428
et-ee,20,7872
et-ee,21,7568
et-ee,22,7176
et-ee,23,6126
et-ee,24,6085
et-ee,25,5215
et-ee,26,4728
et-ee,27,4777
et-ee,28,4548
et-ee,29,4338
et-ee,30,4346
et-ee,31,4728
et-ee,32,5017
et-ee,33,6848
et-ee,34,5221
et-ee,35,5595
et-ee,36,5980
et-ee,37,7471
et-ee,38,7487
et-ee,39,8057
et-ee,40,8227
et-ee,41,8536
et-ee,42,8567
et-ee,43,8774
et-ee,44,8761
et-ee,45,8498
et-ee,46,8573
et-ee,47,8982
et-ee,48,8723
et-ee,49,7945
et-ee,50,8218
et-ee,51,6768
et-ee,52,4278
eu,3,124
eu,4,355
eu,5,336
eu,6,105
eu,7,246
eu,8,467
eu,10,413
eu,11,915
eu,12,944
eu,13,833
eu,14,965
eu,15,822
eu,16,386
eu,17,437
eu,18,574
eu,19,823
eu,20,845
eu,21,667
eu,22,713
eu,23,707
eu,24,691
eu,25,477
eu,26,344
eu,27,210
eu,28,334
eu,29,218
eu,30,234
eu,34,324
eu,35,320
eu,36,338
eu,37,569
eu,38,646
eu,39,713
eu,40,730
eu,41,735
eu,42,821
eu,43,782
eu,44,872
eu,45,940
eu,46,1012
eu,47,1181
eu,48,972
eu,49,741
eu,50,880
eu,51,582
eu-es,11,107
eu-es,12,229
eu-es,13,110
eu-es,14,455
eu-es,15,331
eu-es,17,210
eu-es,18,216
eu-es,19,220
eu-es,20,108
eu-es,22,105
eu-es,35,103
eu-es,38,210
eu-es,39,328
eu-es,40,352
eu-es,41,425
eu-es,42,227
eu-es,43,485
eu-es,44,595
eu-es,45,581
eu-es,46,559
eu-es,47,660
eu-es,48,819
eu-es,49,497
eu-es,50,534
eu-es,51,237
eu-es,52,104
fa,1,1697
fa,2,2301
fa,3,2107
fa,4,2109
fa,5,2208
fa,6,1999
fa,7,1931
fa,8,2163
fa,9,1888
fa,10,10969
fa,11,11183
fa,12,8941
fa,13,11682
fa,14,11898
fa,15,16045
fa,16,15423
fa,17,15955
fa,18,16856
fa,19,17497
fa,20,18593
fa,21,17100
fa,22,15414
fa,23,13041
fa,24,14579
fa,25,14058
fa,26,13250
fa,27,13671
fa,28,14074
fa,29,13413
fa,30,13620
fa,31,14146
fa,32,14072
fa,33,13517
fa,34,12079
fa,35,12043
fa,36,11695
fa,37,10478
fa,38,12068
fa,39,13087
fa,40,15309
fa,41,15708
fa,42,15741
fa,43,15561
fa,44,15795
fa,45,16696
fa,46,12678
fa,47,3257
fa,48,14449
fa,49,18563
fa,50,16442
fa,51,13552
fa,52,13659
fa-ir,1,1836
fa-ir,2,2040
fa-ir,3,2040
fa-ir,4,2172
fa-ir,5,1951
fa-ir,6,1881
fa-ir,7,1852
fa-ir,8,1961
fa-ir,9,2037
fa-ir,10,12590
fa-ir,11,12720
fa-ir,12,9533
fa-ir,13,11985
fa-ir,14,13121
fa-ir,15,18468
fa-ir,16,18199
fa-ir,17,18818
fa-ir,18,20077
fa-ir,19,21582
fa-ir,20,23357
fa-ir,21,21282
fa-ir,22,19788
fa-ir,23,17211
fa-ir,24,19090
fa-ir,25,18328
fa-ir,26,18140
fa-ir,27,19090
fa-ir,28,19426
fa-ir,29,18151
fa-ir,30,18635
fa-ir,31,19155
fa-ir,32,18643
fa-ir,33,18206
fa-ir,34,16780
fa-ir,35,17079
fa-ir,36,16228
fa-ir,37,15867
fa-ir,38,19037
fa-ir,39,19819
fa-ir,40,22889
fa-ir,41,24202
fa-ir,42,24204
fa-ir,43,24334
fa-ir,44,24408
fa-ir,45,25417
fa-ir,46,19905
fa-ir,47,5649
fa-ir,48,23691
fa-ir,49,28435
fa-ir,50,27166
fa-ir,51,22840
fa-ir,52,23592
fi,1,828
fi,2,1187
fi,3,1070
fi,4,1025
fi,5,1054
fi,6,1135
fi,7,855
fi,8,1063
fi,9,900
fi,10,4226
fi,11,5458
fi,12,5705
fi,13,5849
fi,14,5786
fi,15,5721
fi,16,4860
fi,17,5085
fi,18,4869
fi,19,5531
fi,20,5295
fi,21,5047
fi,22,4666
fi,23,4769
fi,24,4765
fi,25,4058
fi,26,3978
fi,27,3981
fi,28,3791
fi,29,3647
fi,30,3618
fi,31,4069
fi,32,4351
fi,33,4553
fi,34,4756
fi,35,4774
fi,36,4803
fi,37,4933
fi,38,5021
fi,39,4779
fi,40,5077
fi,41,5052
fi,42,4749
fi,43,4941
fi,44,4887
fi,45,4816
fi,46,4394
fi,47,4818
fi,48,4426
fi,49,4213
fi,50,4493
fi,51,3843
fi,52,2827
fi-fi,1,5768
fi-fi,2,8505
fi-fi,3,8635
fi-fi,4,8496
fi-fi,5,8389
fi-fi,6,8692
fi-fi,7,8444
fi-fi,8,8276
fi-fi,9,7689
fi-fi,10,47880
fi-fi,11,65143
fi-fi,12,68775
fi-fi,13,69680
fi-fi,14,67693
fi-fi,15,68914
fi-fi,16,56918
fi-fi,17,60624
fi-fi,18,58902
fi-fi,19,65760
fi-fi,20,63259
fi-fi,21,60815
fi-fi,22,52537
fi-fi,23,51641
fi-fi,24,51668
fi-fi,25,43248
fi-fi,26,46880
fi-fi,27,42331
fi-fi,28,41728
fi-fi,29,37977
fi-fi,30,37351
fi-fi,31,42794
fi-fi,32,48001
fi-fi,33,55042
fi-fi,34,57552
fi-fi,35,58363
fi-fi,36,64235
fi-fi,37,68331
fi-fi,38,71398
fi-fi,39,71486
fi-fi,40,72593
fi-fi,41,73197
fi-fi,42,68768
fi-fi,43,73341
fi-fi,44,72155
fi-fi,45,71835
fi-fi,46,69898
fi-fi,47,74037
fi-fi,48,69196
fi-fi,49,62541
fi-fi,50,65835
fi-fi,51,53856
fi-fi,52,30290
fil,1,1394
fil,2,2401
fil,3,2427
fil,4,2524
fil,5,2261
fil,6,2657
fil,7,2455
fil,8,2611
fil,9,2548
fil,10,5775
fil,11,6482
fil,12,6180
fil,13,5341
fil,14,4807
fil,15,4317
fil,16,3801
fil,17,4504
fil,18,4446
fil,19,4614
fil,20,4358
fil,21,4056
fil,22,3807
fil,23,3983
fil,24,4065
fil,25,4662
fil,26,5169
fil,27,5417
fil,28,5571
fil,29,5158
fil,30,5519
fil,31,5258
fil,32,5377
fil,33,5556
fil,34,5431
fil,35,5556
fil,36,5926
fil,37,6078
fil,38,5966
fil,39,6291
fil,40,6011
fil,41,6615
fil,42,6205
fil,43,5319
fil,44,4397
fil,45,5603
fil,46,5925
fil,47,6202
fil,48,6049
fil,49,5499
fil,50,4676
fil,51,3102
fil,52,2213
fil-ph,10,512
fil-ph,11,739
fil-ph,12,641
fil-ph,13,448
fil-ph,14,336
fil-ph,15,423
fil-ph,16,101
fil-ph,17,113
fil-ph,18,110
fil-ph,19,363
fil-ph,20,105
fil-ph,21,109
fil-ph,22,103
fil-ph,24,101
fil-ph,25,247
fil-ph,26,307
fil-ph,27,236
fil-ph,28,625
fil-ph,29,385
fil-ph,30,131
fil-ph,31,356
fil-ph,32,462
fil-ph,33,537
fil-ph,34,587
fil-ph,35,757
fil-ph,36,785
fil-ph,37,711
fil-ph,38,793
fil-ph,39,869
fil-ph,40,684
fil-ph,41,989
fil-ph,42,674
fil-ph,43,706
fil-ph,44,364
fil-ph,45,664
fil-ph,46,675
fil-ph,47,693
fil-ph,48,800
fil-ph,49,450
fil-ph,50,400
fr,1,12860
fr,2,20060
fr,3,20158
fr,4,20429
fr,5,20553
fr,6,20750
fr,7,20635
fr,8,20492
fr,9,19532
fr,10,159324
fr,11,219578
fr,12,231712
fr,13,223991
fr,14,224141
fr,15,220443
fr,16,197169
fr,17,190340
fr,18,188068
fr,19,196576
fr,20,214688
fr,21,206202
fr,22,172292
fr,23,193218
fr,24,185741
fr,25,191336
fr,26,178891
fr,27,174602
fr,28,172366
fr,29,169725
fr,30,155874
fr,31,146000
fr,32,136837
fr,33,122102
fr,34,149893
fr,35,162722
fr,36,176304
fr,37,182199
fr,38,196753
fr,39,199396
fr,40,204163
fr,41,211890
fr,42,214056
fr,43,206332
fr,44,180718
fr,45,208904
fr,46,198313
fr,47,226059
fr,48,223763
fr,49,218403
fr,50,202940
fr,51,175267
fr,52,99115
fr-be,1,1523
fr-be,2,2266
fr-be,3,2298
fr-be,4,2264
fr-be,5,2156
fr-be,6,2692
fr-be,7,2360
fr-be,8,2574
fr-be,9,2247
fr-be,10,15936
fr-be,11,22772
fr-be,12,22813
fr-be,13,23491
fr-be,14,22341
fr-be,15,21707
fr-be,16,20091
fr-be,17,22996
fr-be,18,22866
fr-be,19,23847
fr-be,20,22809
fr-be,21,21724
fr-be,22,17513
fr-be,23,19166
fr-be,24,18574
fr-be,25,18088
fr-be,26,15629
fr-be,27,15453
fr-be,28,15643
fr-be,29,16043
fr-be,30,15554
fr-be,31,15943
fr-be,32,17160
fr-be,33,15670
fr-be,34,16051
fr-be,35,16429
fr-be,36,16466
fr-be,37,16696
fr-be,38,19009
fr-be,39,18886
fr-be,40,20624
fr-be,41,22025
fr-be,42,23880
fr-be,43,23114
fr-be,44,20753
fr-be,45,22442
fr-be,46,21862
fr-be,47,24380
fr-be,48,24748
fr-be,49,23998
fr-be,50,23861
fr-be,51,20081
fr-be,52,13431
fr-ca,1,7289
fr-ca,2,11352
fr-ca,3,11388
fr-ca,4,11210
fr-ca,5,12032
fr-ca,6,11988
fr-ca,7,11361
fr-ca,8,11524
fr-ca,9,11459
fr-ca,10,41647
fr-ca,11,53616
fr-ca,12,58494
fr-ca,13,59188
fr-ca,14,58723
fr-ca,15,57839
fr-ca,16,52505
fr-ca,17,51591
fr-ca,18,51315
fr-ca,19,49400
fr-ca,20,49781
fr-ca,21,48239
fr-ca,22,46086
fr-ca,23,44622
fr-ca,24,44427
fr-ca,25,41079
fr-ca,26,39618
fr-ca,27,38908
fr-ca,28,41146
fr-ca,29,41986
fr-ca,30,40142
fr-ca,31,40452
fr-ca,32,40917
fr-ca,33,40283
fr-ca,34,41262
fr-ca,35,42570
fr-ca,36,44945
fr-ca,37,51256
fr-ca,38,53793
fr-ca,39,55311
fr-ca,40,55314
fr-ca,41,54178
fr-ca,42,53193
fr-ca,43,55861
fr-ca,44,55670
fr-ca,45,57565
fr-ca,46,58247
fr-ca,47,62778
fr-ca,48,61270
fr-ca,49,59876
fr-ca,50,56782
fr-ca,51,44442
fr-ca,52,31063
fr-ch,1,1446
fr-ch,2,2671
fr-ch,3,2679
fr-ch,4,2569
fr-ch,5,2528
fr-ch,6,2593
fr-ch,7,2668
fr-ch,8,2529
fr-ch,9,2427
fr-ch,10,16175
fr-ch,11,21738
fr-ch,12,22516
fr-ch,13,22588
fr-ch,14,23304
fr-ch,15,22654
fr-ch,16,17673
fr-ch,17,18500
fr-ch,18,22336
fr-ch,19,23832
fr-ch,20,24223
fr-ch,21,22783
fr-ch,22,18701
fr-ch,23,19534
fr-ch,24,16103
fr-ch,25,19995
fr-ch,26,19154
fr-ch,27,18795
fr-ch,28,17473
fr-ch,29,17370
fr-ch,30,16868
fr-ch,31,14003
fr-ch,32,17191
fr-ch,33,17803
fr-ch,34,18991
fr-ch,35,19189
fr-ch,36,18854
fr-ch,37,19350
fr-ch,38,19801
fr-ch,39,21658
fr-ch,40,22512
fr-ch,41,22205
fr-ch,42,21795
fr-ch,43,21435
fr-ch,44,22161
fr-ch,45,22687
fr-ch,46,22365
fr-ch,47,23513
fr-ch,48,23421
fr-ch,49,22959
fr-ch,50,22403
fr-ch,51,19777
fr-ch,52,11285
fr-ci,29,131
fr-cm,44,109
fr-cm,45,114
fr-cm,47,358
fr-cm,48,256
fr-cm,50,111
fr-dz,10,230
fr-dz,11,234
fr-dz,12,340
fr-dz,13,721
fr-dz,14,683
fr-dz,15,973
fr-dz,16,849
fr-dz,17,847
fr-dz,18,873
fr-dz,19,583
fr-dz,20,916
fr-dz,21,978
fr-dz,22,677
fr-dz,23,668
fr-dz,24,1168
fr-dz,25,918
fr-dz,26,990
fr-dz,27,968
fr-dz,28,517
fr-dz,29,608
fr-dz,30,737
fr-dz,31,589
fr-dz,32,367
fr-dz,33,640
fr-dz,34,832
fr-dz,35,1019
fr-dz,36,1090
fr-dz,37,1080
fr-dz,38,1274
fr-dz,39,1233
fr-dz,40,1277
fr-dz,41,1537
fr-dz,42,1751
fr-dz,43,1864
fr-dz,44,1931
fr-dz,45,2103
fr-dz,46,2230
fr-dz,47,1923
fr-dz,48,1864
fr-dz,49,1858
fr-dz,50,1625
fr-dz,51,1400
fr-dz,52,1322
fr-fr,1,41525
fr-fr,2,63846
fr-fr,3,64252
fr-fr,4,64313
fr-fr,5,65292
fr-fr,6,66146
fr-fr,7,64363
fr-fr,8,65959
fr-fr,9,65620
fr-fr,10,436965
fr-fr,11,581383
fr-fr,12,605996
fr-fr,13,604618
fr-fr,14,613185
fr-fr,15,604834
fr-fr,16,541835
fr-fr,17,540705
fr-fr,18,537427
fr-fr,19,553123
fr-fr,20,607745
fr-fr,21,592627
fr-fr,22,514115
fr-fr,23,534182
fr-fr,24,524428
fr-fr,25,526509
fr-fr,26,497394
fr-fr,27,499551
fr-fr,28,477553
fr-fr,29,478437
fr-fr,30,455340
fr-fr,31,432551
fr-fr,32,416340
fr-fr,33,389751
fr-fr,34,466289
fr-fr,35,492144
fr-fr,36,513520
fr-fr,37,540323
fr-fr,38,581361
fr-fr,39,604097
fr-fr,40,619118
fr-fr,41,625951
fr-fr,42,631667
fr-fr,43,619616
fr-fr,44,577244
fr-fr,45,631089
fr-fr,46,627169
fr-fr,47,692705
fr-fr,48,686202
fr-fr,49,677076
fr-fr,50,642748
fr-fr,51,548731
fr-fr,52,363706
fr-lu,20,121
fr-lu,21,321
fr-lu,22,106
fr-lu,23,116
fr-lu,43,210
fr-ma,10,466
fr-ma,11,853
fr-ma,12,954
fr-ma,13,946
fr-ma,14,684
fr-ma,15,933
fr-ma,16,1017
fr-ma,17,853
fr-ma,18,891
fr-ma,19,590
fr-ma,20,892
fr-ma,21,636
fr-ma,22,530
fr-ma,23,463
fr-ma,24,749
fr-ma,25,587
fr-ma,26,733
fr-ma,27,442
fr-ma,28,331
fr-ma,29,428
fr-ma,30,104
fr-ma,31,306
fr-ma,32,107
fr-ma,33,107
fr-ma,34,315
fr-ma,35,356
fr-ma,36,745
fr-ma,37,844
fr-ma,38,977
fr-ma,39,1066
fr-ma,40,1109
fr-ma,41,1225
fr-ma,42,1268
fr-ma,43,1365
fr-ma,44,1232
fr-ma,45,1194
fr-ma,46,1290
fr-ma,47,1337
fr-ma,48,1319
fr-ma,49,1357
fr-ma,50,1350
fr-ma,51,1505
fr-ma,52,1346
fr-tn,10,480
fr-tn,11,451
fr-tn,12,334
fr-tn,13,434
fr-tn,14,620
fr-tn,15,858
fr-tn,16,715
fr-tn,17,829
fr-tn,18,747
fr-tn,19,569
fr-tn,20,714
fr-tn,21,988
fr-tn,22,478
fr-tn,24,566
fr-tn,25,622
fr-tn,26,104
fr-tn,27,336
fr-tn,28,212
fr-tn,29,108
fr-tn,30,111
fr-tn,31,112
fr-tn,33,103
fr-tn,34,109
fr-tn,35,336
fr-tn,36,619
fr-tn,37,696
fr-tn,38,848
fr-tn,39,977
fr-tn,40,857
fr-tn,41,986
fr-tn,42,1042
fr-tn,43,1098
fr-tn,44,1004
fr-tn,45,1044
fr-tn,46,1101
fr-tn,47,1237
fr-tn,48,1185
fr-tn,49,1283
fr-tn,50,1210
fr-tn,51,996
fr-tn,52,935
ga-ie,13,116
ga-ie,14,236
ga-ie,18,109
ga-ie,19,119
ga-ie,43,103
ga-ie,45,344
ga-ie,46,106
ga-ie,47,429
ga-ie,48,445
gl,10,214
gl,11,495
gl,12,228
gl,13,523
gl,14,675
gl,15,554
gl,16,112
gl,17,452
gl,18,339
gl,19,508
gl,20,427
gl,21,468
gl,22,545
gl,23,500
gl,24,317
gl,25,219
gl,26,238
gl,28,221
gl,32,114
gl,34,227
gl,35,104
gl,36,106
gl,37,108
gl,38,241
gl,39,569
gl,40,517
gl,41,730
gl,42,718
gl,43,773
gl,44,539
gl,45,677
gl,46,763
gl,47,731
gl,48,563
gl,49,532
gl,50,835
gl,51,492
gl,52,107
gl-es,10,381
gl-es,11,549
gl-es,12,481
gl-es,13,313
gl-es,14,538
gl-es,15,370
gl-es,16,229
gl-es,17,367
gl-es,18,254
gl-es,19,679
gl-es,20,315
gl-es,21,445
gl-es,22,116
gl-es,23,227
gl-es,24,216
gl-es,25,108
gl-es,26,102
gl-es,34,578
gl-es,35,232
gl-es,36,103
gl-es,37,219
gl-es,38,438
gl-es,39,240
gl-es,40,562
gl-es,41,487
gl-es,42,689
gl-es,43,693
gl-es,44,667
gl-es,45,691
gl-es,46,820
gl-es,47,958
gl-es,48,920
gl-es,49,795
gl-es,50,830
gl-es,51,505
gl-es,52,349
gl-gl,43,103
gl-gl,45,125
gl-gl,50,103
gl-gl,51,109
gu,21,288
gu,46,102
gu-in,10,721
gu-in,11,1200
gu-in,12,1392
gu-in,13,1304
gu-in,14,979
gu-in,15,1117
gu-in,16,1344
gu-in,17,1342
gu-in,18,1252
gu-in,19,1257
gu-in,20,1171
gu-in,21,2115
gu-in,22,1110
gu-in,23,1141
gu-in,24,1135
gu-in,25,1251
gu-in,26,1311
