language,week,visits
es-do,41,12398
es-do,42,12564
es-do,43,12252
es-do,44,12024
es-do,45,12547
es-do,46,12710
es-do,47,12253
es-do,48,11660
es-do,49,10427
es-do,50,9254
es-do,51,6507
es-do,52,5939
es-ec,1,59275
es-ec,2,63103
es-ec,3,60266
es-ec,4,53364
es-ec,5,44664
es-ec,6,45099
es-ec,7,44352
es-ec,8,40336
es-ec,9,38459
es-ec,10,41981
es-ec,11,40514
es-ec,12,37804
es-ec,13,35225
es-ec,14,35075
es-ec,15,30744
es-ec,16,33243
es-ec,17,32959
es-ec,18,31585
es-ec,19,35702
es-ec,20,39442
es-ec,21,38526
es-ec,22,38291
es-ec,23,40037
es-ec,24,41165
es-ec,25,40036
es-ec,26,40753
es-ec,27,37739
es-ec,28,38832
es-ec,29,36339
es-ec,30,35670
es-ec,31,34032
es-ec,32,32037
es-ec,33,34159
es-ec,34,32718
es-ec,35,30969
es-ec,36,31519
es-ec,37,32144
es-ec,38,29167
es-ec,39,29021
es-ec,40,29798
es-ec,41,31952
es-ec,42,33718
es-ec,43,34392
es-ec,44,29839
es-ec,45,37282
es-ec,46,37065
es-ec,47,38008
es-ec,48,37639
es-ec,49,36227
es-ec,50,33958
es-ec,51,25364
es-ec,52,21777
es-es,1,4155146
es-es,2,4902577
es-es,3,4784093
es-es,4,4615177
es-es,5,4516404
es-es,6,4518062
es-es,7,4535236
es-es,8,4432288
es-es,9,4380170
es-es,10,4599291
es-es,11,4659544
es-es,12,4668436
es-es,13,4723840
es-es,14,4445385
es-es,15,3462224
es-es,16,4523757
es-es,17,4643554
es-es,18,4544302
es-es,19,4690863
es-es,20,4993327
es-es,21,4694865
es-es,22,4421564
es-es,23,4405333
es-es,24,4162882
es-es,25,3907074
es-es,26,3792848
es-es,27,3645482
es-es,28,3601452
es-es,29,3444436
es-es,30,3343165
es-es,31,3378610
es-es,32,3437178
es-es,33,3497603
es-es,34,3776245
es-es,35,3782558
es-es,36,3902033
es-es,37,3921244
es-es,38,4240228
es-es,39,4287958
es-es,40,4349286
es-es,41,4345076
es-es,42,4619697
es-es,43,4577788
es-es,44,4255872
es-es,45,4768213
es-es,46,4754965
es-es,47,4547195
es-es,48,4317706
es-es,49,3636293
es-es,50,3538994
es-es,51,2712338
es-es,52,2271975
es-gb,1,492
es-gb,2,705
es-gb,3,421
es-gb,4,112
es-gb,5,207
es-gb,6,346
es-gb,9,335
es-gb,10,108
es-gb,11,236
es-gb,12,464
es-gb,13,210
es-gb,14,102
es-gb,16,105
es-gb,17,103
es-gb,18,108
es-gb,19,224
es-gb,20,224
es-gb,21,244
es-gb,39,122
es-gb,41,207
es-gb,42,226
es-gb,43,107
es-gb,44,105
es-gb,45,109
es-gb,46,210
es-gb,47,102
es-gb,49,206
es-gt,1,33405
es-gt,2,32937
es-gt,3,32182
es-gt,4,33350
es-gt,5,35285
es-gt,6,34534
es-gt,7,33139
es-gt,8,34616
es-gt,9,35117
es-gt,10,37811
es-gt,11,38121
es-gt,12,36984
es-gt,13,36154
es-gt,14,32896
es-gt,15,23641
es-gt,16,35444
es-gt,17,34120
es-gt,18,32059
es-gt,19,32310
es-gt,20,36302
es-gt,21,34069
es-gt,22,31621
es-gt,23,31846
es-gt,24,31283
es-gt,25,29293
es-gt,26,27997
es-gt,27,32709
es-gt,28,33308
es-gt,29,32968
es-gt,30,31448
es-gt,31,31550
es-gt,32,30266
es-gt,33,29449
es-gt,34,29705
es-gt,35,27567
es-gt,36,27156
es-gt,37,23881
es-gt,38,29532
es-gt,39,27786
es-gt,40,28387
es-gt,41,28062
es-gt,42,26451
es-gt,43,26278
es-gt,44,23999
es-gt,45,25217
es-gt,46,23684
es-gt,47,22336
es-gt,48,21278
es-gt,49,20378
es-gt,50,20757
es-gt,51,17788
es-gt,52,16835
es-hn,1,14781
es-hn,2,14584
es-hn,3,14304
es-hn,4,13807
es-hn,5,14354
es-hn,6,13840
es-hn,7,12438
es-hn,8,13521
es-hn,9,14127
es-hn,10,15144
es-hn,11,15331
es-hn,12,15489
es-hn,13,14981
es-hn,14,13292
es-hn,15,10009
es-hn,16,13211
es-hn,17,13130
es-hn,18,11498
es-hn,19,12891
es-hn,20,14344
es-hn,21,13555
es-hn,22,13090
es-hn,23,12954
es-hn,24,12693
es-hn,25,12259
es-hn,26,12379
es-hn,27,12801
es-hn,28,12565
es-hn,29,13189
es-hn,30,13516
es-hn,31,12907
es-hn,32,13042
es-hn,33,11994
es-hn,34,11186
es-hn,35,10646
es-hn,36,10312
es-hn,37,9896
es-hn,38,11591
es-hn,39,11502
es-hn,40,10008
es-hn,41,12253
es-hn,42,12480
es-hn,43,12311
es-hn,44,11741
es-hn,45,11336
es-hn,46,11223
es-hn,47,10588
es-hn,48,10261
es-hn,49,9650
es-hn,50,8866
es-hn,51,7666
es-hn,52,6938
es-la,1,2282
es-la,2,2699
es-la,3,3209
es-la,4,2284
es-la,5,2418
es-la,6,2169
es-la,7,2132
es-la,8,1965
es-la,9,1871
es-la,10,2252
es-la,11,2462
es-la,12,2285
es-la,13,2153
es-la,14,2025
es-la,15,1901
es-la,16,1913
es-la,17,2055
es-la,18,1880
es-la,19,1821
es-la,20,2031
es-la,21,1748
es-la,22,1634
es-la,23,1666
es-la,24,1552
es-la,25,1480
es-la,26,1599
es-la,27,1557
es-la,28,1531
es-la,29,1439
es-la,30,1438
es-la,31,1512
es-la,32,1589
es-la,33,1917
es-la,34,2376
es-la,35,2225
es-la,36,2293
es-la,37,2023
es-la,38,2037
es-la,39,1887
es-la,40,1734
es-la,41,1662
es-la,42,1735
es-la,43,1814
es-la,44,1880
es-la,45,1745
es-la,46,1401
es-la,47,1405
es-la,48,1997
es-la,49,1666
es-la,50,2010
es-la,51,1400
es-la,52,1304
es-mx,1,1628637
es-mx,2,1908056
es-mx,3,1814121
es-mx,4,1642201
es-mx,5,1545317
es-mx,6,1436385
es-mx,7,1441334
es-mx,8,1446039
es-mx,9,1427214
es-mx,10,1455510
es-mx,11,1460139
es-mx,12,1426160
es-mx,13,1496992
es-mx,14,1389522
es-mx,15,1080762
es-mx,16,1281441
es-mx,17,1359185
es-mx,18,1367651
es-mx,19,1343966
es-mx,20,1544517
es-mx,21,1419576
es-mx,22,1366197
es-mx,23,1375731
es-mx,24,1314775
es-mx,25,1266008
es-mx,26,1290297
es-mx,27,1299091
es-mx,28,1275562
es-mx,29,1241133
es-mx,30,1192304
es-mx,31,1208954
es-mx,32,1242361
es-mx,33,1286338
es-mx,34,1330996
es-mx,35,1360880
es-mx,36,1433605
es-mx,37,1362551
es-mx,38,1557100
es-mx,39,1508909
es-mx,40,1520277
es-mx,41,1563273
es-mx,42,1526786
es-mx,43,1473494
es-mx,44,1422615
es-mx,45,1640818
es-mx,46,1520554
es-mx,47,1484980
es-mx,48,1508787
es-mx,49,1344116
es-mx,50,1180289
es-mx,51,1003194
es-mx,52,899818
es-ni,1,5785
es-ni,2,6461
es-ni,3,6186
es-ni,4,6525
es-ni,5,6527
es-ni,6,6443
es-ni,7,6346
es-ni,8,6579
es-ni,9,7003
es-ni,10,7571
es-ni,11,7571
es-ni,12,7560
es-ni,13,7713
es-ni,14,6900
es-ni,15,5106
es-ni,16,7260
es-ni,17,7276
es-ni,18,7183
es-ni,19,7395
es-ni,20,7775
es-ni,21,6950
es-ni,22,6671
es-ni,23,7479
es-ni,24,7248
es-ni,25,6317
es-ni,26,6117
es-ni,27,5939
es-ni,28,5781
es-ni,29,6056
es-ni,30,6166
es-ni,31,6603
es-ni,32,6483
es-ni,33,6812
es-ni,34,6580
es-ni,35,6608
es-ni,36,6366
es-ni,37,5236
es-ni,38,6317
es-ni,39,6068
es-ni,40,6037
es-ni,41,6014
es-ni,42,6223
es-ni,43,6218
es-ni,44,5835
es-ni,45,6073
es-ni,46,5959
es-ni,47,5307
es-ni,48,4727
es-ni,49,4382
es-ni,50,4408
es-ni,51,3865
es-ni,52,3455
es-pa,1,15442
es-pa,2,16723
es-pa,3,17150
es-pa,4,15483
es-pa,5,14530
es-pa,6,14221
es-pa,7,12726
es-pa,8,12142
es-pa,9,11203
es-pa,10,12940
es-pa,11,14409
es-pa,12,15308
es-pa,13,15721
es-pa,14,15993
es-pa,15,13979
es-pa,16,16116
es-pa,17,16388
es-pa,18,16789
es-pa,19,17133
es-pa,20,18661
es-pa,21,17600
es-pa,22,16296
es-pa,23,15524
es-pa,24,13848
es-pa,25,17306
es-pa,26,16199
es-pa,27,15097
es-pa,28,13771
es-pa,29,13502
es-pa,30,13718
es-pa,31,14785
es-pa,32,14666
es-pa,33,14144
es-pa,34,14536
es-pa,35,14089
es-pa,36,14307
es-pa,37,14048
es-pa,38,14616
es-pa,39,13811
es-pa,40,13644
es-pa,41,14693
es-pa,42,14941
es-pa,43,14136
es-pa,44,11890
es-pa,45,14355
es-pa,46,15046
es-pa,47,13727
es-pa,48,12840
es-pa,49,11156
es-pa,50,10405
es-pa,51,8512
es-pa,52,7872
es-pe,1,142783
es-pe,2,164172
es-pe,3,152329
es-pe,4,128530
es-pe,5,112159
es-pe,6,107075
es-pe,7,101141
es-pe,8,99716
es-pe,9,100035
es-pe,10,105090
es-pe,11,114038
es-pe,12,121427
es-pe,13,126363
es-pe,14,133952
es-pe,15,120024
es-pe,16,139365
es-pe,17,138063
es-pe,18,127153
es-pe,19,132937
es-pe,20,138527
es-pe,21,136118
es-pe,22,133448
es-pe,23,131628
es-pe,24,122669
es-pe,25,126541
es-pe,26,124182
es-pe,27,123154
es-pe,28,121832
es-pe,29,114250
es-pe,30,93410
es-pe,31,100842
es-pe,32,107430
es-pe,33,109072
es-pe,34,111149
es-pe,35,110882
es-pe,36,125230
es-pe,37,124740
es-pe,38,123705
es-pe,39,119914
es-pe,40,118622
es-pe,41,117014
es-pe,42,121035
es-pe,43,120775
es-pe,44,114856
es-pe,45,128502
es-pe,46,129975
es-pe,47,126602
es-pe,48,129088
es-pe,49,104179
es-pe,50,94568
es-pe,51,75093
es-pe,52,66909
es-pr,1,3622
es-pr,2,5606
es-pr,3,23471
es-pr,4,4676
es-pr,5,3644
es-pr,6,3372
es-pr,7,3226
es-pr,8,3135
es-pr,9,3347
es-pr,10,3199
es-pr,11,3293
es-pr,12,3008
es-pr,13,3200
es-pr,14,3178
es-pr,15,3096
es-pr,16,3474
es-pr,17,3808
es-pr,18,3383
es-pr,19,4293
es-pr,20,5130
es-pr,21,3715
es-pr,22,3303
es-pr,23,3121
es-pr,24,3119
es-pr,25,2920
es-pr,26,2890
es-pr,27,3055
es-pr,28,3026
es-pr,29,3229
es-pr,30,2788
es-pr,31,2957
es-pr,32,2977
es-pr,33,3137
es-pr,34,3261
es-pr,35,3655
es-pr,36,3062
es-pr,37,2963
es-pr,38,1864
es-pr,39,2827
es-pr,40,2788
es-pr,41,2459
es-pr,42,2544
es-pr,43,2467
es-pr,44,2455
es-pr,45,2834
es-pr,46,2697
es-pr,47,2206
es-pr,48,2461
es-pr,49,2389
es-pr,50,3423
es-pr,51,2166
es-pr,52,1636
es-py,1,7843
es-py,2,8519
es-py,3,7342
es-py,4,6653
es-py,5,5780
es-py,6,5730
es-py,7,5413
es-py,8,5395
es-py,9,5487
es-py,10,6107
es-py,11,6774
es-py,12,6846
es-py,13,6809
es-py,14,6652
es-py,15,5305
es-py,16,7093
es-py,17,6512
es-py,18,6118
es-py,19,6193
es-py,20,6973
es-py,21,7571
es-py,22,6531
es-py,23,6673
es-py,24,6843
es-py,25,6858
es-py,26,6414
es-py,27,6519
es-py,28,6036
es-py,29,6024
es-py,30,5973
es-py,31,5956
es-py,32,5883
es-py,33,5764
es-py,34,6346
es-py,35,5987
es-py,36,5791
es-py,37,5757
es-py,38,5709
es-py,39,5566
es-py,40,5519
es-py,41,5930
es-py,42,6178
es-py,43,6184
es-py,44,5549
es-py,45,5858
es-py,46,5984
es-py,47,5386
es-py,48,5026
es-py,49,4424
es-py,50,4713
es-py,51,4158
es-py,52,3791
es-sv,1,15736
es-sv,2,17853
es-sv,3,19137
es-sv,4,17346
es-sv,5,16379
es-sv,6,16417
es-sv,7,15950
es-sv,8,15300
es-sv,9,15209
es-sv,10,16543
es-sv,11,16899
es-sv,12,16566
es-sv,13,15982
es-sv,14,14686
es-sv,15,11380
es-sv,16,14904
es-sv,17,14646
es-sv,18,14514
es-sv,19,14418
es-sv,20,16876
es-sv,21,15297
es-sv,22,14524
es-sv,23,14667
es-sv,24,14010
es-sv,25,13790
es-sv,26,14224
es-sv,27,14366
es-sv,28,14654
es-sv,29,14518
es-sv,30,13916
es-sv,31,12352
es-sv,32,14946
es-sv,33,14559
es-sv,34,14013
es-sv,35,15293
es-sv,36,14181
es-sv,37,12960
es-sv,38,14335
es-sv,39,14013
es-sv,40,13879
es-sv,41,13575
es-sv,42,14183
es-sv,43,13836
es-sv,44,12948
es-sv,45,14019
es-sv,46,13156
es-sv,47,11701
es-sv,48,11231
es-sv,49,10093
es-sv,50,9832
es-sv,51,8901
es-sv,52,8031
es-us,1,3697389
es-us,2,4111494
es-us,3,4982455
es-us,4,3556762
es-us,5,3257561
es-us,6,3138929
es-us,7,3092895
es-us,8,3039886
es-us,9,3007618
es-us,10,3186760
es-us,11,3225181
es-us,12,3187171
es-us,13,3230272
es-us,14,3080841
es-us,15,2564026
es-us,16,3022921
es-us,17,3054636
es-us,18,2995113
es-us,19,3101888
es-us,20,3449174
es-us,21,3223940
es-us,22,3048634
es-us,23,3050169
es-us,24,2925758
es-us,25,2838165
es-us,26,2837978
es-us,27,2820787
es-us,28,2813106
es-us,29,2765309
es-us,30,2713950
es-us,31,2758558
es-us,32,2770992
es-us,33,2812163
es-us,34,2871277
es-us,35,2872082
es-us,36,2899052
es-us,37,2821520
es-us,38,2986876
es-us,39,2980312
es-us,40,3004907
es-us,41,3074299
es-us,42,3146087
es-us,43,3123916
es-us,44,3021979
es-us,45,3280895
es-us,46,3153683
es-us,47,3012147
es-us,48,3006528
es-us,49,2684889
es-us,50,2592119
es-us,51,2150118
es-us,52,1947403
es-uy,1,8804
es-uy,2,10375
es-uy,3,10030
es-uy,4,9469
es-uy,5,9222
es-uy,6,8593
es-uy,7,8436
es-uy,8,8206
es-uy,9,7617
es-uy,10,7981
es-uy,11,9267
es-uy,12,9053
es-uy,13,9018
es-uy,14,8906
es-uy,15,7364
es-uy,16,9129
es-uy,17,9061
es-uy,18,8937
es-uy,19,8967
es-uy,20,9758
es-uy,21,10057
es-uy,22,8889
es-uy,23,9104
es-uy,24,9213
es-uy,25,8874
es-uy,26,8825
es-uy,27,7990
es-uy,28,7850
es-uy,29,8773
es-uy,30,9332
es-uy,31,8880
es-uy,32,8702
es-uy,33,9258
es-uy,34,8316
es-uy,35,8805
es-uy,36,8598
es-uy,37,8407
es-uy,38,8111
es-uy,39,8959
es-uy,40,8646
es-uy,41,8839
es-uy,42,9323
es-uy,43,9273
es-uy,44,8742
es-uy,45,9127
es-uy,46,9283
es-uy,47,8776
es-uy,48,7935
es-uy,49,7578
es-uy,50,7435
es-uy,51,6714
es-uy,52,5847
es-ve,1,23347
es-ve,2,27383
es-ve,3,31075
es-ve,4,31715
es-ve,5,31168
es-ve,6,29620
es-ve,7,28081
es-ve,8,25137
es-ve,9,25633
es-ve,10,28184
es-ve,11,28959
es-ve,12,26499
es-ve,13,25052
es-ve,14,23326
es-ve,15,19699
es-ve,16,25057
es-ve,17,26513
es-ve,18,24854
es-ve,19,27990
es-ve,20,30616
es-ve,21,29100
es-ve,22,27415
es-ve,23,26290
es-ve,24,24401
es-ve,25,22567
es-ve,26,21984
es-ve,27,21359
es-ve,28,21209
es-ve,29,21893
es-ve,30,20503
es-ve,31,20639
es-ve,32,20003
es-ve,33,19011
es-ve,34,19123
es-ve,35,19212
es-ve,36,19701
es-ve,37,20645
es-ve,38,21331
es-ve,39,20221
es-ve,40,22472
es-ve,41,26578
es-ve,42,29625
es-ve,43,29388
es-ve,44,28873
es-ve,45,30013
es-ve,46,29505
es-ve,47,28300
es-ve,48,25585
es-ve,49,21273
es-ve,50,18307
es-ve,51,14551
es-ve,52,13226
es-xl,1,70218
es-xl,2,79720
es-xl,3,87568
es-xl,4,70470
es-xl,5,64933
es-xl,6,59536
es-xl,7,57847
es-xl,8,57072
es-xl,9,56002
es-xl,10,55881
es-xl,11,56033
es-xl,12,53549
es-xl,13,55232
es-xl,14,51078
es-xl,15,38967
es-xl,16,45766
es-xl,17,48047
es-xl,18,47219
es-xl,19,45642
es-xl,20,50716
es-xl,21,47440
es-xl,22,44605
es-xl,23,44338
es-xl,24,41891
es-xl,25,39638
es-xl,26,39223
es-xl,27,38757
es-xl,28,37950
es-xl,29,36804
es-xl,30,34725
es-xl,31,33409
es-xl,32,33916
es-xl,33,34780
es-xl,34,34635
es-xl,35,34815
es-xl,36,35481
es-xl,37,33559
es-xl,38,37202
es-xl,39,35213
es-xl,40,36112
es-xl,41,36200
es-xl,42,35044
es-xl,43,32701
es-xl,44,31244
es-xl,45,35203
es-xl,46,32484
es-xl,47,30419
es-xl,48,30516
es-xl,49,26620
es-xl,50,23391
es-xl,51,18382
es-xl,52,16039
et,1,1995
et,2,2034
et,3,1967
et,4,2093
et,5,2025
et,6,2059
et,7,1896
et,8,1565
et,9,1547
et,10,1685
et,11,1823
et,12,1719
et,13,1700
et,14,1508
et,15,1602
et,16,1713
et,17,1900
et,18,1752
et,19,1787
et,20,1968
et,21,1871
et,22,1544
et,23,1427
et,24,1369
et,25,1054
et,26,1039
et,27,1058
et,28,983
et,29,1093
et,30,938
et,31,1261
et,32,1070
et,33,1216
et,34,1258
et,35,1299
et,36,1499
et,37,1640
et,38,1662
et,39,1838
et,40,1838
et,41,1985
et,42,1857
et,43,1994
et,44,2111
et,45,2081
et,46,2069
et,47,2076
et,48,2353
et,49,2329
et,50,1771
et,51,1631
et,52,1681
et-ee,1,9208
et-ee,2,9475
et-ee,3,9084
et-ee,4,8990
et-ee,5,8762
et-ee,6,9324
et-ee,7,9373
et-ee,8,7629
et-ee,9,7936
et-ee,10,8591
et-ee,11,9089
et-ee,12,8205
et-ee,13,8474
et-ee,14,7882
et-ee,15,8067
et-ee,16,8464
et-ee,17,8627
et-ee,18,8285
et-ee,19,7968
et-ee,20,8756
et-ee,21,7899
et-ee,22,6805
et-ee,23,6275
et-ee,24,6034
et-ee,25,4422
et-ee,26,5174
et-ee,27,4812
et-ee,28,4588
et-ee,29,4904
et-ee,30,5049
et-ee,31,5032
et-ee,32,5382
et-ee,33,5176
et-ee,34,5622
et-ee,35,6038
et-ee,36,7160
et-ee,37,8095
et-ee,38,8332
et-ee,39,8560
et-ee,40,8719
et-ee,41,9007
et-ee,42,8990
et-ee,43,8992
et-ee,44,9256
et-ee,45,9319
et-ee,46,9323
et-ee,47,9335
et-ee,48,10215
et-ee,49,9358
et-ee,50,8048
et-ee,51,5812
et-ee,52,5245
eu,1,2138
eu,2,2262
eu,3,2078
eu,4,2140
eu,5,2010
eu,6,2110
eu,7,2148
eu,8,2060
eu,9,2128
eu,10,2267
eu,11,2280
eu,12,2123
eu,13,2090
eu,14,1790
eu,15,1614
eu,16,1796
eu,17,2117
eu,18,2067
eu,19,1923
eu,20,2113
eu,21,1992
eu,22,1910
eu,23,1820
eu,24,1634
eu,25,1536
eu,26,1495
eu,27,1391
eu,28,1337
eu,29,1388
eu,30,1349
eu,31,1405
eu,32,1304
eu,33,1253
eu,34,1429
eu,35,1459
eu,36,1437
eu,37,1751
eu,38,1777
eu,39,1845
eu,40,1924
eu,41,2009
eu,42,2181
eu,43,2181
eu,44,2122
eu,45,2516
eu,46,2241
eu,47,2256
eu,48,2534
eu,49,1917
eu,50,2201
eu,51,1842
eu,52,1384
eu-es,1,1395
eu-es,2,1459
eu-es,3,1183
eu-es,4,1135
eu-es,5,1008
eu-es,6,860
eu-es,7,1026
eu-es,8,1005
eu-es,9,1161
eu-es,10,1173
eu-es,11,1038
eu-es,12,941
eu-es,13,1047
eu-es,14,743
eu-es,15,907
eu-es,16,1010
eu-es,17,1070
eu-es,18,774
eu-es,19,1026
eu-es,20,1096
eu-es,21,940
eu-es,22,842
eu-es,23,924
eu-es,24,660
eu-es,25,632
eu-es,26,590
eu-es,27,455
eu-es,28,439
eu-es,29,433
eu-es,30,588
eu-es,31,575
eu-es,32,249
eu-es,33,329
eu-es,34,212
eu-es,35,334
eu-es,36,433
eu-es,37,658
eu-es,38,843
eu-es,39,895
eu-es,40,957
eu-es,41,1004
eu-es,42,1038
eu-es,43,1035
eu-es,44,929
eu-es,45,975
eu-es,46,851
eu-es,47,910
eu-es,48,1154
eu-es,49,868
eu-es,50,1010
eu-es,51,650
eu-es,52,651
fa,1,18225
fa,2,18981
fa,3,17258
fa,4,15813
fa,5,16124
fa,6,15720
fa,7,14928
fa,8,15201
fa,9,15010
fa,10,14711
fa,11,10884
fa,12,8475
fa,13,9030
fa,14,11225
fa,15,15596
fa,16,16060
fa,17,15268
fa,18,14415
fa,19,16173
fa,20,16913
fa,21,16990
fa,22,16277
fa,23,16754
fa,24,15668
fa,25,15025
fa,26,14752
fa,27,13837
fa,28,15739
fa,29,14362
fa,30,14140
fa,31,13263
fa,32,14544
fa,33,15820
fa,34,15011
fa,35,14670
fa,36,14062
fa,37,13490
fa,38,10760
fa,39,10659
fa,40,11856
fa,41,14273
fa,42,17090
fa,43,16883
fa,44,16370
fa,45,17786
fa,46,17807
fa,47,16782
fa,48,17749
fa,49,17383
fa,50,17152
fa,51,16555
fa,52,13667
fa-af,3,118
fa-af,22,317
fa-af,29,230
fa-af,46,105
fa-ir,1,39044
fa-ir,2,41772
fa-ir,3,35779
fa-ir,4,34035
fa-ir,5,33987
fa-ir,6,32518
fa-ir,7,32021
fa-ir,8,32365
fa-ir,9,31782
fa-ir,10,31990
fa-ir,11,23219
fa-ir,12,17614
fa-ir,13,19234
fa-ir,14,23474
fa-ir,15,32302
fa-ir,16,32991
fa-ir,17,32236
fa-ir,18,29395
fa-ir,19,33108
fa-ir,20,34989
fa-ir,21,35635
fa-ir,22,33931
fa-ir,23,34812
fa-ir,24,32359
fa-ir,25,30356
fa-ir,26,29902
fa-ir,27,28067
fa-ir,28,29353
fa-ir,29,28035
fa-ir,30,27533
fa-ir,31,26179
fa-ir,32,28464
fa-ir,33,30736
fa-ir,34,29051
fa-ir,35,28527
fa-ir,36,27298
fa-ir,37,26031
fa-ir,38,20132
fa-ir,39,20365
fa-ir,40,23180
fa-ir,41,28094
fa-ir,42,33652
fa-ir,43,34900
fa-ir,44,36246
fa-ir,45,37549
fa-ir,46,36902
fa-ir,47,34935
fa-ir,48,37496
fa-ir,49,37264
fa-ir,50,36188
fa-ir,51,33699
fa-ir,52,28061
fi,1,14073
fi,2,16512
fi,3,17313
fi,4,16897
fi,5,16475
fi,6,16413
fi,7,15739
fi,8,13835
fi,9,13313
fi,10,14195
fi,11,14185
fi,12,13580
fi,13,13255
fi,14,13716
fi,15,13170
fi,16,13593
fi,17,14073
fi,18,14380
fi,19,14401
fi,20,14165
fi,21,11681
fi,22,12484
fi,23,11989
fi,24,11981
fi,25,9397
fi,26,9754
fi,27,9201
fi,28,9445
fi,29,8958
fi,30,9587
fi,31,10184
fi,32,11385
fi,33,12306
fi,34,13562
fi,35,13387
fi,36,14612
fi,37,15979
fi,38,16343
fi,39,16471
fi,40,16814
fi,41,16942
fi,42,15913
fi,43,16999
fi,44,17537
fi,45,18667
fi,46,18878
fi,47,17807
fi,48,17582
fi,49,14968
fi,50,15422
fi,51,11805
fi,52,9311
fi-fi,1,76181
fi-fi,2,89111
fi-fi,3,90060
fi-fi,4,88770
fi-fi,5,86157
fi-fi,6,85552
fi-fi,7,80882
fi-fi,8,70177
fi-fi,9,68000
fi-fi,10,74107
fi-fi,11,73212
fi-fi,12,69290
fi-fi,13,68133
fi-fi,14,68675
fi-fi,15,67667
fi-fi,16,70192
fi-fi,17,69872
fi-fi,18,70926
fi-fi,19,70173
fi-fi,20,68615
fi-fi,21,59065
fi-fi,22,57871
fi-fi,23,55893
fi-fi,24,55016
fi-fi,25,44896
fi-fi,26,45915
fi-fi,27,44906
fi-fi,28,45629
fi-fi,29,43669
fi-fi,30,45676
fi-fi,31,47848
fi-fi,32,50789
fi-fi,33,54648
fi-fi,34,58671
fi-fi,35,61522
fi-fi,36,64938
fi-fi,37,71453
fi-fi,38,74307
fi-fi,39,75878
fi-fi,40,78816
fi-fi,41,75437
fi-fi,42,72930
fi-fi,43,75258
fi-fi,44,74948
fi-fi,45,78842
fi-fi,46,78890
fi-fi,47,75999
fi-fi,48,75496
fi-fi,49,68150
fi-fi,50,66210
fi-fi,51,50539
fi-fi,52,39843
fil,1,6773
fil,2,6078
fil,3,5759
fil,4,5538
fil,5,5328
fil,6,5593
fil,7,5551
fil,8,5441
fil,9,5380
fil,10,5799
fil,11,5754
fil,12,5125
fil,13,4830
fil,14,4702
fil,15,4179
fil,16,5126
fil,17,5059
fil,18,4358
fil,19,4357
fil,20,5326
fil,21,5112
fil,22,4808
fil,23,4392
fil,24,3587
fil,25,3574
fil,26,3311
fil,27,3385
fil,28,3304
fil,29,3563
fil,30,3808
fil,31,3482
fil,32,3328
fil,33,3553
fil,34,3672
fil,35,4098
fil,36,4444
fil,37,4789
fil,38,4986
fil,39,4823
fil,40,4624
fil,41,4917
fil,42,4949
fil,43,4246
fil,44,3972
fil,45,4667
fil,46,4822
fil,47,4640
fil,48,4354
fil,49,4093
fil,50,3436
fil,51,2524
fil,52,1915
fil-ph,1,2903
fil-ph,2,3010
fil-ph,3,2784
fil-ph,4,2443
fil-ph,5,2096
fil-ph,6,2647
fil-ph,7,2924
fil-ph,8,3017
fil-ph,9,2985
fil-ph,10,3247
fil-ph,11,3036
fil-ph,12,2360
fil-ph,13,2478
fil-ph,14,2290
fil-ph,15,2094
fil-ph,16,2673
fil-ph,17,2602
fil-ph,18,1948
fil-ph,19,2036
fil-ph,20,2820
fil-ph,21,2872
fil-ph,22,2765
fil-ph,23,2303
fil-ph,24,1780
fil-ph,25,1269
fil-ph,26,1051
fil-ph,27,1054
fil-ph,28,1171
fil-ph,29,1379
fil-ph,30,1436
fil-ph,31,1269
fil-ph,32,1222
fil-ph,33,1298
fil-ph,34,2346
fil-ph,35,3334
fil-ph,36,4208
fil-ph,37,4210
fil-ph,38,4086
fil-ph,39,3720
fil-ph,40,3312
fil-ph,41,3873
fil-ph,42,3707
fil-ph,43,2543
fil-ph,44,2589
fil-ph,45,4319
fil-ph,46,4406
fil-ph,47,4447
fil-ph,48,3893
fil-ph,49,3595
fil-ph,50,2369
fil-ph,51,1196
fil-ph,52,1006
fr,1,336133
fr,2,349912
fr,3,357552
fr,4,355653
fr,5,358837
fr,6,356851
fr,7,353525
fr,8,342696
fr,9,341928
fr,10,368218
fr,11,368494
fr,12,325979
fr,13,323998
fr,14,320527
fr,15,329021
fr,16,313300
fr,17,334627
fr,18,340893
fr,19,359453
fr,20,361967
fr,21,305876
fr,22,336663
fr,23,318594
fr,24,326661
fr,25,309140
fr,26,290520
fr,27,274911
fr,28,230988
fr,29,258555
fr,30,250026
fr,31,234297
fr,32,229900
fr,33,226085
fr,34,257411
fr,35,273975
fr,36,293697
fr,37,318471
fr,38,331297
fr,39,344598
fr,40,356041
fr,41,373912
fr,42,369429
fr,43,355296
fr,44,320546
fr,45,365869
fr,46,397378
fr,47,393298
fr,48,386268
fr,49,379530
fr,50,340207
fr,51,266874
fr,52,194970
fr-be,1,13221
fr-be,2,14040
fr-be,3,13341
fr-be,4,12035
fr-be,5,12108
fr-be,6,12763
fr-be,7,12977
fr-be,8,11898
fr-be,9,11682
fr-be,10,13080
fr-be,11,12563
fr-be,12,11170
fr-be,13,10349
fr-be,14,10130
fr-be,15,11706
fr-be,16,12372
fr-be,17,13212
