language,week,visits
en-fr,35,1249
en-fr,36,1263
en-fr,37,1363
en-fr,38,1379
en-fr,39,1309
en-fr,40,1301
en-fr,41,1319
en-fr,42,1293
en-fr,43,1381
en-fr,44,1520
en-fr,45,1496
en-fr,46,1481
en-fr,47,1620
en-fr,48,1612
en-fr,49,1572
en-fr,50,1476
en-fr,51,1203
en-fr,52,1274
en-gb,1,11116082
en-gb,2,11207808
en-gb,3,11328123
en-gb,4,11215490
en-gb,5,11111653
en-gb,6,10722756
en-gb,7,11085914
en-gb,8,11332487
en-gb,9,11429003
en-gb,10,11489676
en-gb,11,11920916
en-gb,12,11890581
en-gb,13,10471101
en-gb,14,11618854
en-gb,15,11749811
en-gb,16,12477147
en-gb,17,12609823
en-gb,18,12613574
en-gb,19,12428580
en-gb,20,12386441
en-gb,21,11639686
en-gb,22,10937824
en-gb,23,11163903
en-gb,24,11053693
en-gb,25,10934044
en-gb,26,10592778
en-gb,27,10698821
en-gb,28,11229781
en-gb,29,11130635
en-gb,30,11212536
en-gb,31,11112762
en-gb,32,11044903
en-gb,33,10678177
en-gb,34,11041373
en-gb,35,10662706
en-gb,36,10849682
en-gb,37,11156964
en-gb,38,11013278
en-gb,39,10884979
en-gb,40,11230006
en-gb,41,11247389
en-gb,42,11569358
en-gb,43,11508496
en-gb,44,11153333
en-gb,45,12009878
en-gb,46,11867128
en-gb,47,11655556
en-gb,48,11873542
en-gb,49,11879292
en-gb,50,11892950
en-gb,51,9673401
en-gb,52,10097910
en-gb-oxendict,1,1372
en-gb-oxendict,2,1758
en-gb-oxendict,3,1768
en-gb-oxendict,4,2011
en-gb-oxendict,5,2070
en-gb-oxendict,6,2274
en-gb-oxendict,7,2233
en-gb-oxendict,8,2443
en-gb-oxendict,9,2565
en-gb-oxendict,10,2856
en-gb-oxendict,11,2924
en-gb-oxendict,12,3099
en-gb-oxendict,13,2848
en-gb-oxendict,14,3313
en-gb-oxendict,15,3424
en-gb-oxendict,16,3700
en-gb-oxendict,17,3954
en-gb-oxendict,18,3874
en-gb-oxendict,19,3849
en-gb-oxendict,20,4176
en-gb-oxendict,21,3872
en-gb-oxendict,22,3623
en-gb-oxendict,23,3654
en-gb-oxendict,24,3727
en-gb-oxendict,25,3915
en-gb-oxendict,26,3485
en-gb-oxendict,27,3511
en-gb-oxendict,28,3509
en-gb-oxendict,29,3599
en-gb-oxendict,30,3431
en-gb-oxendict,31,3616
en-gb-oxendict,32,3617
en-gb-oxendict,33,3740
en-gb-oxendict,34,3557
en-gb-oxendict,35,3759
en-gb-oxendict,36,4206
en-gb-oxendict,37,4336
en-gb-oxendict,38,4369
en-gb-oxendict,39,4538
en-gb-oxendict,40,4763
en-gb-oxendict,41,5087
en-gb-oxendict,42,5483
en-gb-oxendict,43,5204
en-gb-oxendict,44,5617
en-gb-oxendict,45,6139
en-gb-oxendict,46,5927
en-gb-oxendict,47,5881
en-gb-oxendict,48,6499
en-gb-oxendict,49,6111
en-gb-oxendict,50,5859
en-gb-oxendict,51,4017
en-gb-oxendict,52,3867
en-ge,34,105
en-gh,1,1394
en-gh,2,1587
en-gh,3,2320
en-gh,4,2423
en-gh,5,2592
en-gh,6,2646
en-gh,7,2956
en-gh,8,2690
en-gh,9,2793
en-gh,10,2878
en-gh,11,2531
en-gh,12,2644
en-gh,13,2302
en-gh,14,2316
en-gh,15,2446
en-gh,16,2635
en-gh,17,2090
en-gh,18,2072
en-gh,19,1870
en-gh,20,2171
en-gh,21,2218
en-gh,22,2232
en-gh,23,2063
en-gh,24,2089
en-gh,25,2415
en-gh,26,2169
en-gh,27,2438
en-gh,28,2452
en-gh,29,2370
en-gh,30,2486
en-gh,31,2223
en-gh,32,2295
en-gh,33,2204
en-gh,34,2190
en-gh,35,2287
en-gh,36,2157
en-gh,37,2264
en-gh,38,2167
en-gh,39,2154
en-gh,40,2361
en-gh,41,2302
en-gh,42,2265
en-gh,43,2105
en-gh,44,2052
en-gh,45,1946
en-gh,46,1992
en-gh,47,2018
en-gh,48,1994
en-gh,49,2098
en-gh,50,1972
en-gh,51,1597
en-gh,52,1449
en-gr,1,464
en-gr,2,382
en-gr,3,568
en-gr,4,611
en-gr,5,678
en-gr,6,773
en-gr,7,543
en-gr,8,814
en-gr,9,795
en-gr,10,719
en-gr,11,831
en-gr,12,754
en-gr,13,769
en-gr,14,641
en-gr,15,897
en-gr,16,897
en-gr,17,738
en-gr,18,942
en-gr,19,987
en-gr,20,769
en-gr,21,920
en-gr,22,602
en-gr,23,686
en-gr,24,917
en-gr,25,908
en-gr,26,721
en-gr,27,742
en-gr,28,793
en-gr,29,607
en-gr,30,949
en-gr,31,451
en-gr,33,431
en-gr,34,1048
en-gr,35,799
en-gr,36,758
en-gr,37,728
en-gr,38,442
en-gr,39,707
en-gr,40,323
en-gr,41,430
en-gr,42,734
en-gr,43,546
en-gr,44,858
en-gr,45,984
en-gr,46,811
en-gr,47,998
en-gr,48,1199
en-gr,49,1069
en-gr,50,844
en-gr,51,634
en-gr,52,980
en-gt,27,102
en-gt,28,218
en-gt,29,414
en-gt,30,322
en-gt,31,109
en-gt,32,115
en-gt,34,118
en-gt,35,121
en-hk,1,5262
en-hk,2,5442
en-hk,3,5921
en-hk,4,5887
en-hk,5,5769
en-hk,6,4742
en-hk,7,6189
en-hk,8,6721
en-hk,9,7445
en-hk,10,7376
en-hk,11,8515
en-hk,12,7214
en-hk,13,6392
en-hk,14,7160
en-hk,15,7810
en-hk,16,7666
en-hk,17,7537
en-hk,18,7176
en-hk,19,6599
en-hk,20,6345
en-hk,21,6431
en-hk,22,6301
en-hk,23,6118
en-hk,24,6161
en-hk,25,5935
en-hk,26,5719
en-hk,27,5918
en-hk,28,6174
en-hk,29,6327
en-hk,30,6164
en-hk,31,6076
en-hk,32,6178
en-hk,33,5767
en-hk,34,5930
en-hk,35,5851
en-hk,36,6071
en-hk,37,6370
en-hk,38,5987
en-hk,39,5978
en-hk,40,6612
en-hk,41,6255
en-hk,42,6730
en-hk,43,6662
en-hk,44,6918
en-hk,45,6871
en-hk,46,7011
en-hk,47,6790
en-hk,48,6667
en-hk,49,6205
en-hk,50,5867
en-hk,51,4616
en-hk,52,4897
en-hr,18,223
en-hr,42,102
en-hr,44,546
en-hr,45,332
en-hr,46,239
en-hr,47,234
en-hr,48,321
en-hr,49,107
en-id,1,1759
en-id,2,1867
en-id,3,1869
en-id,4,1820
en-id,5,1816
en-id,6,1452
en-id,7,1636
en-id,8,1643
en-id,9,1641
en-id,10,1567
en-id,11,1599
en-id,12,1537
en-id,13,1395
en-id,14,1432
en-id,15,1500
en-id,16,1614
en-id,17,1383
en-id,18,1280
en-id,19,993
en-id,20,1246
en-id,21,1371
en-id,22,1252
en-id,23,1395
en-id,24,1516
en-id,25,2027
en-id,26,2056
en-id,27,1961
en-id,28,2077
en-id,29,1814
en-id,30,1700
en-id,31,1576
en-id,32,1573
en-id,33,1483
en-id,34,1406
en-id,35,1347
en-id,36,1360
en-id,37,1516
en-id,38,1475
en-id,39,1367
en-id,40,1371
en-id,41,1330
en-id,42,1282
en-id,43,1476
en-id,44,1314
en-id,45,1342
en-id,46,1315
en-id,47,1412
en-id,48,1284
en-id,49,1285
en-id,50,1258
en-id,51,970
en-id,52,1049
en-ie,1,76790
en-ie,2,79131
en-ie,3,74443
en-ie,4,74504
en-ie,5,75393
en-ie,6,73069
en-ie,7,75156
en-ie,8,76536
en-ie,9,75345
en-ie,10,76160
en-ie,11,69518
en-ie,12,76601
en-ie,13,67046
en-ie,14,73202
en-ie,15,75149
en-ie,16,74915
en-ie,17,74043
en-ie,18,73704
en-ie,19,71160
en-ie,20,65908
en-ie,21,56928
en-ie,22,52848
en-ie,23,51341
en-ie,24,52031
en-ie,25,52473
en-ie,26,55846
en-ie,27,56319
en-ie,28,54192
en-ie,29,55484
en-ie,30,59525
en-ie,31,54578
en-ie,32,54699
en-ie,33,51697
en-ie,34,50608
en-ie,35,49391
en-ie,36,50338
en-ie,37,50360
en-ie,38,51662
en-ie,39,50840
en-ie,40,54022
en-ie,41,56136
en-ie,42,57519
en-ie,43,56375
en-ie,44,60223
en-ie,45,63496
en-ie,46,61713
en-ie,47,59954
en-ie,48,62848
en-ie,49,60269
en-ie,50,62349
en-ie,51,49524
en-ie,52,60101
en-il,1,2130
en-il,2,2182
en-il,3,2155
en-il,4,2081
en-il,5,2114
en-il,6,2059
en-il,7,2138
en-il,8,1924
en-il,9,1886
en-il,10,1803
en-il,11,1797
en-il,12,1404
en-il,13,1624
en-il,14,1753
en-il,15,1612
en-il,16,1850
en-il,17,1692
en-il,18,1819
en-il,19,1318
en-il,20,1427
en-il,21,1509
en-il,22,1714
en-il,23,1692
en-il,24,1695
en-il,25,1765
en-il,26,1684
en-il,27,1684
en-il,28,1746
en-il,29,1623
en-il,30,1616
en-il,31,1721
en-il,32,1696
en-il,33,1796
en-il,34,1896
en-il,35,1744
en-il,36,1361
en-il,37,1444
en-il,38,1540
en-il,39,1560
en-il,40,1473
en-il,41,1519
en-il,42,1602
en-il,43,1670
en-il,44,1731
en-il,45,1631
en-il,46,1804
en-il,47,1694
en-il,48,1582
en-il,49,1695
en-il,50,1706
en-il,51,1651
en-il,52,1745
en-in,1,928650
en-in,2,869459
en-in,3,927543
en-in,4,914282
en-in,5,937717
en-in,6,939355
en-in,7,957058
en-in,8,996732
en-in,9,1025702
en-in,10,1020280
en-in,11,1089371
en-in,12,1082356
en-in,13,1089046
en-in,14,1305356
en-in,15,1534745
en-in,16,1829848
en-in,17,1890132
en-in,18,1852376
en-in,19,1750283
en-in,20,1614124
en-in,21,1478134
en-in,22,1383594
en-in,23,1318196
en-in,24,1246831
en-in,25,1263773
en-in,26,1190748
en-in,27,1192848
en-in,28,1285209
en-in,29,1243390
en-in,30,1256872
en-in,31,1237281
en-in,32,1211456
en-in,33,1120064
en-in,34,1214582
en-in,35,1196235
en-in,36,1171654
en-in,37,1210009
en-in,38,1236102
en-in,39,1190858
en-in,40,1153132
en-in,41,1078871
en-in,42,1156492
en-in,43,1155578
en-in,44,939913
en-in,45,1169902
en-in,46,1168290
en-in,47,1198943
en-in,48,1215685
en-in,49,1185799
en-in,50,1188692
en-in,51,1095211
en-in,52,1142305
en-iq,1,1324
en-iq,2,1633
en-iq,3,1675
en-iq,4,1749
en-iq,5,1685
en-iq,6,1547
en-iq,7,1678
en-iq,8,1847
en-iq,9,1875
en-iq,10,1816
en-iq,11,1733
en-iq,12,1681
en-iq,13,1658
en-iq,14,1572
en-iq,15,1557
en-iq,16,1809
en-iq,17,1854
en-iq,18,1816
en-iq,19,1492
en-iq,20,1901
en-iq,21,1951
en-iq,22,1876
en-iq,23,1762
en-iq,24,1751
en-iq,25,1801
en-iq,26,1717
en-iq,27,1645
en-iq,28,1400
en-iq,29,1319
en-iq,30,1586
en-iq,31,1520
en-iq,32,1489
en-iq,33,1268
en-iq,34,1255
en-iq,35,1172
en-iq,36,1318
en-iq,37,1316
en-iq,38,1362
en-iq,39,1520
en-iq,40,1353
en-iq,41,1468
en-iq,42,1773
en-iq,43,1833
en-iq,44,1901
en-iq,45,1964
en-iq,46,2210
en-iq,47,2084
en-iq,48,2197
en-iq,49,2061
en-iq,50,1944
en-iq,51,1827
en-iq,52,1546
en-ir,1,1256
en-ir,2,1165
en-ir,3,1329
en-ir,4,1165
en-ir,5,1283
en-ir,6,1297
en-ir,7,1377
en-ir,8,1297
en-ir,9,1367
en-ir,10,1237
en-ir,11,707
en-ir,12,879
en-ir,13,1073
en-ir,14,1260
en-ir,15,1619
en-ir,16,1633
en-ir,17,1623
en-ir,18,1570
en-ir,19,1504
en-ir,20,1482
en-ir,21,1482
en-ir,22,1537
en-ir,23,1411
en-ir,24,1429
en-ir,25,1313
en-ir,26,1281
en-ir,27,1471
en-ir,28,1366
en-ir,29,1247
en-ir,30,1397
en-ir,31,1542
en-ir,32,1652
en-ir,33,1636
en-ir,34,1479
en-ir,35,1661
en-ir,36,1462
en-ir,37,1429
en-ir,38,1287
en-ir,39,1525
en-ir,40,1523
en-ir,41,1683
en-ir,42,1514
en-ir,43,1592
en-ir,44,1808
en-ir,45,1686
en-ir,46,1760
en-ir,47,1670
en-ir,48,1670
en-ir,49,1916
en-ir,50,1941
en-ir,51,1726
en-ir,52,1776
en-it,1,1272
en-it,2,1261
en-it,3,1373
en-it,4,1303
en-it,5,1265
en-it,6,1219
en-it,7,1442
en-it,8,1407
en-it,9,1272
en-it,10,1338
en-it,11,1444
en-it,12,1413
en-it,13,1188
en-it,14,1294
en-it,15,1480
en-it,16,1510
en-it,17,1325
en-it,18,1424
en-it,19,1472
en-it,20,1433
en-it,21,1456
en-it,22,1473
en-it,23,1446
en-it,24,1388
en-it,25,1364
en-it,26,1245
en-it,27,1218
en-it,28,1189
en-it,29,1265
en-it,30,1209
en-it,31,1119
en-it,32,903
en-it,33,996
en-it,34,1105
en-it,35,1151
en-it,36,1168
en-it,37,1262
en-it,38,1234
en-it,39,1260
en-it,40,1335
en-it,41,1266
en-it,42,1396
en-it,43,1265
en-it,44,1293
en-it,45,1296
en-it,46,1321
en-it,47,1463
en-it,48,1297
en-it,49,1274
en-it,50,1303
en-it,51,930
en-it,52,1061
en-jm,1,1537
en-jm,2,1806
en-jm,3,1893
en-jm,4,1947
en-jm,5,1928
en-jm,6,1922
en-jm,7,1916
en-jm,8,2179
en-jm,9,2346
en-jm,10,2699
en-jm,11,2662
en-jm,12,2249
en-jm,13,1969
en-jm,14,2143
en-jm,15,2352
en-jm,16,1966
en-jm,17,1981
en-jm,18,1820
en-jm,19,1735
en-jm,20,1655
en-jm,21,1573
en-jm,22,1684
en-jm,23,1760
en-jm,24,1658
en-jm,25,1738
en-jm,26,1633
en-jm,27,1401
en-jm,28,1510
en-jm,29,1448
en-jm,30,1534
en-jm,31,1701
en-jm,32,1812
en-jm,33,2359
en-jm,34,2746
en-jm,35,2399
en-jm,36,2128
en-jm,37,2205
en-jm,38,2098
en-jm,39,1912
en-jm,40,2155
en-jm,41,2100
en-jm,42,1999
en-jm,43,2093
en-jm,44,2094
en-jm,45,2052
en-jm,46,2130
en-jm,47,1919
en-jm,48,1940
en-jm,49,1811
en-jm,50,1591
en-jm,51,1066
en-jm,52,1378
en-jo,1,1980
en-jo,2,2079
en-jo,3,1900
en-jo,4,1959
en-jo,5,1813
en-jo,6,1589
en-jo,7,1551
en-jo,8,1677
en-jo,9,2216
en-jo,10,2449
en-jo,11,2464
en-jo,12,2666
en-jo,13,2584
en-jo,14,2341
en-jo,15,2310
en-jo,16,2589
en-jo,17,2570
en-jo,18,2285
en-jo,19,1549
en-jo,20,2333
en-jo,21,2261
en-jo,22,2309
en-jo,23,2140
en-jo,24,1938
en-jo,25,1706
en-jo,26,1535
en-jo,27,1933
en-jo,28,1811
en-jo,29,1506
en-jo,30,2119
en-jo,31,2301
en-jo,32,2201
en-jo,33,2181
en-jo,34,1984
en-jo,35,1821
en-jo,36,1681
en-jo,37,1728
en-jo,38,1656
en-jo,39,1588
en-jo,40,1614
en-jo,41,1891
en-jo,42,2009
en-jo,43,2246
en-jo,44,2464
en-jo,45,2426
en-jo,46,2472
en-jo,47,2326
en-jo,48,2382
en-jo,49,2513
en-jo,50,2487
en-jo,51,2451
en-jo,52,2484
en-jp,2,112
en-jp,3,322
en-jp,4,110
en-jp,7,115
en-jp,8,205
en-jp,10,110
en-jp,15,114
en-jp,16,225
en-jp,18,104
en-jp,19,103
en-jp,20,229
en-jp,21,250
en-jp,22,452
en-jp,23,314
en-jp,24,563
en-jp,25,107
en-jp,26,428
en-jp,27,227
en-jp,28,233
en-jp,29,132
en-jp,30,419
en-jp,31,345
en-jp,32,104
en-jp,34,442
en-jp,35,455
en-jp,36,480
en-jp,37,480
en-jp,38,212
en-jp,39,244
en-jp,40,600
en-jp,41,642
en-jp,42,439
en-jp,43,297
en-jp,44,585
en-jp,45,115
en-jp,46,646
en-jp,47,436
en-jp,48,351
en-jp,49,108
en-jp,50,236
en-ke,1,3879
en-ke,2,4615
en-ke,3,5270
en-ke,4,5511
en-ke,5,5585
en-ke,6,5554
en-ke,7,5789
en-ke,8,6073
en-ke,9,6071
en-ke,10,6445
en-ke,11,6718
en-ke,12,7088
en-ke,13,6461
en-ke,14,6664
en-ke,15,6682
en-ke,16,6670
en-ke,17,6123
en-ke,18,5798
en-ke,19,5469
en-ke,20,5704
en-ke,21,5710
en-ke,22,5411
en-ke,23,5993
en-ke,24,6063
en-ke,25,6063
en-ke,26,5822
en-ke,27,5747
en-ke,28,6446
en-ke,29,6512
en-ke,30,6402
en-ke,31,6405
en-ke,32,6510
en-ke,33,6155
en-ke,34,5981
en-ke,35,5601
en-ke,36,5966
en-ke,37,6466
en-ke,38,6106
en-ke,39,5861
en-ke,40,6239
en-ke,41,6323
en-ke,42,6424
en-ke,43,6443
en-ke,44,6868
en-ke,45,6874
en-ke,46,6751
en-ke,47,6834
en-ke,48,6666
en-ke,49,6470
en-ke,50,6284
en-ke,51,4289
en-ke,52,3979
en-kw,1,112
en-kw,2,360
en-kw,3,112
en-kw,4,213
en-kw,5,103
en-kw,9,410
en-kw,10,347
en-kw,11,429
en-kw,12,114
en-kw,13,110
en-kw,14,305
en-kw,15,108
en-kw,16,615
en-kw,17,394
en-kw,18,480
en-kw,19,328
en-kw,20,214
en-kw,21,120
en-kw,22,236
en-kw,23,223
en-kw,24,446
en-kw,25,446
en-kw,26,446
en-kw,27,102
en-kw,29,215
en-kw,30,436
en-kw,31,355
en-kw,34,231
en-kw,35,205
en-kw,37,116
en-kw,40,211
en-kw,47,110
en-kw,49,104
en-kw,52,104
en-lb,1,1406
en-lb,2,1560
en-lb,3,1424
en-lb,4,1445
en-lb,5,1322
en-lb,6,1385
en-lb,7,1344
en-lb,8,1182
en-lb,9,1266
en-lb,10,1153
en-lb,11,1071
en-lb,12,1185
en-lb,13,1115
en-lb,14,1259
en-lb,15,1304
en-lb,16,1321
en-lb,17,1088
en-lb,18,1222
en-lb,19,980
en-lb,20,1097
en-lb,21,1110
en-lb,22,1015
en-lb,23,920
en-lb,24,1057
en-lb,25,866
en-lb,26,977
en-lb,27,704
en-lb,28,906
en-lb,29,651
en-lb,30,913
en-lb,31,714
en-lb,32,642
en-lb,33,798
en-lb,34,774
en-lb,35,837
en-lb,36,646
en-lb,37,852
en-lb,38,626
en-lb,39,586
en-lb,40,871
en-lb,41,887
en-lb,42,617
en-lb,43,808
en-lb,44,940
en-lb,45,994
en-lb,46,994
en-lb,47,1025
en-lb,48,1007
en-lb,49,1006
en-lb,50,823
en-lb,51,576
en-lb,52,733
en-lk,1,888
en-lk,2,844
en-lk,3,880
en-lk,4,907
en-lk,5,929
en-lk,6,930
en-lk,7,969
en-lk,8,929
en-lk,9,944
en-lk,10,746
en-lk,11,916
en-lk,12,937
en-lk,13,879
en-lk,14,516
en-lk,15,215
en-lk,16,975
en-lk,17,1063
en-lk,18,1156
en-lk,19,1255
en-lk,20,1184
en-lk,21,1078
en-lk,22,1199
en-lk,23,1185
en-lk,24,1183
en-lk,25,1187
en-lk,26,1220
en-lk,27,1127
en-lk,28,1360
en-lk,29,1262
en-lk,30,1143
en-lk,31,1357
en-lk,32,1293
en-lk,33,1326
en-lk,34,1312
en-lk,35,1323
en-lk,36,1456
en-lk,37,1427
en-lk,38,1286
en-lk,39,1116
en-lk,40,1199
en-lk,41,1298
en-lk,42,1017
en-lk,43,1074
en-lk,44,1125
en-lk,45,1108
en-lk,46,1093
en-lk,47,1154
en-lk,48,1104
en-lk,49,1132
en-lk,50,1121
en-lk,51,787
en-lk,52,934
en-lt,34,117
en-mk,4,103
en-mk,12,102
en-mk,13,102
en-mk,14,103
en-mk,15,114
en-mk,16,208
en-mk,32,101
en-mk,33,220
en-mk,34,441
en-mk,42,108
en-mk,46,105
en-mk,47,102
en-mk,51,114
en-mm,1,234
en-mm,3,223
en-mm,4,221
en-mm,26,504
en-mm,27,1034
en-mm,28,1104
en-mm,29,1187
en-mm,30,1273
en-mm,31,1088
en-mm,32,1096
en-mm,33,862
en-mm,34,1202
en-mm,35,581
en-mm,36,233
en-mm,37,452
en-mm,38,343
en-mm,39,457
en-mm,40,568
en-mm,41,316
en-mm,42,424
en-mm,43,484
en-mm,44,663
en-mm,45,588
en-mm,46,337
en-mm,47,553
en-mm,48,329
en-mm,49,225
en-mm,50,332
en-mt,1,438
en-mt,2,342
en-mt,3,207
en-mt,4,103
en-mt,5,111
en-mt,6,215
en-mt,7,245
en-mt,8,221
en-mt,9,468
en-mt,10,748
en-mt,11,717
en-mt,12,448
en-mt,14,439
en-mt,15,629
en-mt,16,322
en-mt,17,107
en-mt,18,597
en-mt,19,571
en-mt,20,646
en-mt,21,438
en-mt,22,449
en-mt,29,223
en-mt,33,103
en-mt,37,109
en-mt,39,107
en-mt,45,102
en-mt,47,108
en-mt,50,104
en-mt,51,424
en-mt,52,1004
en-mu,1,947
en-mu,2,1103
en-mu,3,1121
en-mu,4,1030
en-mu,5,1158
en-mu,6,1090
en-mu,7,1184
en-mu,8,1070
en-mu,9,1112
en-mu,10,1442
en-mu,11,1573
en-mu,12,1464
en-mu,13,1498
en-mu,14,1408
en-mu,15,1315
en-mu,16,1246
en-mu,17,1262
en-mu,18,1240
en-mu,19,1235
en-mu,20,1240
en-mu,21,1181
en-mu,22,1489
en-mu,23,1582
en-mu,24,1361
en-mu,25,1499
en-mu,26,1404
en-mu,27,1409
en-mu,28,1415
en-mu,29,1315
en-mu,30,1456
en-mu,31,1434
en-mu,32,1806
en-mu,33,1681
en-mu,34,1670
en-mu,35,1481
en-mu,36,1584
en-mu,37,2069
en-mu,38,1783
en-mu,39,1823
en-mu,40,1668
en-mu,41,1642
en-mu,42,1631
en-mu,43,1815
en-mu,44,1626
en-mu,45,2195
en-mu,46,2110
en-mu,47,2406
en-mu,48,1811
en-mu,49,1701
en-mu,50,1500
en-mu,51,1049
en-mu,52,947
en-mw,16,107
en-mw,22,239
en-mw,23,101
en-mw,27,229
en-mx,1,5595
en-mx,2,6652
en-mx,3,6833
en-mx,4,7029
en-mx,5,6324
en-mx,6,6508
en-mx,7,6311
en-mx,8,6742
en-mx,9,6960
en-mx,10,6597
en-mx,11,6923
en-mx,12,6859
en-mx,13,5149
en-mx,14,6032
en-mx,15,6818
en-mx,16,7426
en-mx,17,7146
en-mx,18,6662
en-mx,19,7048
en-mx,20,7092
en-mx,21,6868
en-mx,22,6597
en-mx,23,6384
en-mx,24,6300
en-mx,25,5872
en-mx,26,5443
en-mx,27,5755
en-mx,28,5688
en-mx,29,6254
en-mx,30,6554
en-mx,31,6456
en-mx,32,6718
en-mx,33,7117
en-mx,34,7428
en-mx,35,7410
en-mx,36,7483
en-mx,37,7062
en-mx,38,7501
en-mx,39,7576
en-mx,40,7584
en-mx,41,7566
en-mx,42,7307
en-mx,43,6832
en-mx,44,6933
en-mx,45,7104
en-mx,46,6824
en-mx,47,7124
en-mx,48,6785
en-mx,49,5773
en-mx,50,4793
en-mx,51,4071
en-mx,52,4488
en-my,1,20825
en-my,2,21857
en-my,3,21659
en-my,4,19976
en-my,5,19111
en-my,6,15964
en-my,7,18948
en-my,8,21215
en-my,9,18782
en-my,10,18669
en-my,11,19315
en-my,12,19119
en-my,13,18545
en-my,14,19840
en-my,15,21025
en-my,16,23634
en-my,17,22492
en-my,18,22187
en-my,19,20615
en-my,20,28924
en-my,21,30322
en-my,22,26830
en-my,23,27056
en-my,24,26373
en-my,25,27728
en-my,26,25942
en-my,27,27817
en-my,28,33295
en-my,29,35222
en-my,30,33039
en-my,31,33449
en-my,32,34164
en-my,33,26810
en-my,34,27038
en-my,35,24809
en-my,36,23616
en-my,37,22306
en-my,38,22679
en-my,39,20493
en-my,40,20219
en-my,41,20626
en-my,42,20858
en-my,43,21220
en-my,44,20442
en-my,45,22604
en-my,46,23371
en-my,47,22421
en-my,48,21871
en-my,49,21070
en-my,50,19752
en-my,51,17507
en-my,52,18821
en-na,1,671
en-na,2,361
en-na,3,309
en-na,4,446
en-na,5,448
en-na,6,337
en-na,7,378
en-na,8,729
en-na,9,886
en-na,10,1030
en-na,11,1034
en-na,12,1020
en-na,13,560
en-na,14,962
en-na,15,1076
en-na,16,1121
en-na,17,1148
en-na,18,1219
en-na,19,1286
en-na,20,1244
en-na,21,1173
en-na,22,1240
en-na,23,1748
en-na,24,2047
en-na,25,1777
en-na,26,1433
en-na,27,1347
en-na,28,1104
en-na,29,1132
en-na,30,1086
en-na,31,923
en-na,32,1095
en-na,33,1084
en-na,34,955
en-na,35,1126
en-na,36,1153
en-na,37,1360
en-na,38,1099
en-na,39,1116
en-na,40,1159
en-na,41,979
en-na,42,937
en-na,43,1159
en-na,44,1090
en-na,45,834
en-na,46,657
en-na,47,378
en-na,48,624
en-na,49,529
en-na,50,118
en-ng,1,4307
en-ng,2,4810
en-ng,3,5388
en-ng,4,5524
en-ng,5,6303
en-ng,6,6543
en-ng,7,6790
en-ng,8,6596
en-ng,9,6709
en-ng,10,6520
en-ng,11,6798
en-ng,12,6513
en-ng,13,5469
en-ng,14,5468
en-ng,15,5901
en-ng,16,6225
en-ng,17,6077
en-ng,18,6122
en-ng,19,5598
en-ng,20,6395
en-ng,21,6292
en-ng,22,6308
en-ng,23,6615
en-ng,24,6554
en-ng,25,6540
en-ng,26,6565
en-ng,27,6904
en-ng,28,7201
en-ng,29,6619
en-ng,30,6882
en-ng,31,7153
en-ng,32,6978
en-ng,33,6762
en-ng,34,7032
en-ng,35,6732
en-ng,36,6902
en-ng,37,6872
en-ng,38,6801
en-ng,39,6561
en-ng,40,6793
en-ng,41,7071
en-ng,42,6828
en-ng,43,6811
en-ng,44,6943
en-ng,45,7265
en-ng,46,7625
en-ng,47,7155
en-ng,48,7093
en-ng,49,6846
en-ng,50,6194
en-ng,51,4536
en-ng,52,4540
en-nl,1,5089
en-nl,2,5208
en-nl,3,5103
en-nl,4,4759
en-nl,5,4761
en-nl,6,4838
en-nl,7,5047
en-nl,8,4589
en-nl,9,5281
en-nl,10,4950
en-nl,11,4910
en-nl,12,4707
en-nl,13,4710
en-nl,14,4880
en-nl,15,5049
en-nl,16,5021
en-nl,17,4300
en-nl,18,4711
en-nl,19,4664
en-nl,20,5079
en-nl,21,4406
en-nl,22,4512
en-nl,23,5101
en-nl,24,4950
en-nl,25,4698
en-nl,26,4561
en-nl,27,4484
en-nl,28,4103
en-nl,29,3899
en-nl,30,4095
en-nl,31,4052
en-nl,32,3908
en-nl,33,3594
en-nl,34,3948
en-nl,35,3781
en-nl,36,4239
en-nl,37,4642
en-nl,38,4531
en-nl,39,4654
en-nl,40,4368
en-nl,41,4605
en-nl,42,4497
en-nl,43,4643
en-nl,44,4638
en-nl,45,4755
en-nl,46,4760
en-nl,47,4827
en-nl,48,5046
en-nl,49,4886
en-nl,50,4963
en-nl,51,4204
en-nl,52,3792
en-no,10,208
en-no,11,230
en-no,14,217
en-no,16,108
en-no,17,115
en-no,18,123
en-no,20,108
en-no,21,104
en-no,23,131
en-no,24,232
en-no,25,102
en-no,26,211
en-no,27,229
en-no,28,103
en-no,32,211
en-no,34,317
en-no,35,109
en-no,37,334
en-no,38,214
en-no,39,114
en-no,42,102
en-no,43,112
en-no,45,323
en-no,46,103
en-no,49,101
en-nz,1,43265
en-nz,2,46352
en-nz,3,47840
en-nz,4,47005
en-nz,5,47738
en-nz,6,50787
en-nz,7,54687
en-nz,8,55508
en-nz,9,60399
en-nz,10,60587
en-nz,11,59985
en-nz,12,61701
en-nz,13,53254
en-nz,14,60219
en-nz,15,61354
en-nz,16,55477
en-nz,17,60200
en-nz,18,63425
en-nz,19,63947
en-nz,20,63391
en-nz,21,62077
en-nz,22,59771
en-nz,23,60844
en-nz,24,59180
en-nz,25,57918
