domain,week,visits
aidv-nccd-bdep.cdc.gov,23,509
aidv-nccd-bdep.cdc.gov,24,438
aka-mchbgrandchallenges.hrsa.gov,37,114
aka-www.hhs.gov,27,244
akaprod-mchbgrandchallenges.hrsa.gov,32,114
akaprod-www.foodsafety.gov,26,136
akastage-hab.hrsa.gov,26,122
akastage-therealcost.betobaccofree.hhs.gov,17,101
akastage-www.foodsafety.gov,26,114
akastage-www.hrsa.gov,29,120
alcoholpolicy.niaaa.nih.gov,1,5369
alcoholpolicy.niaaa.nih.gov,2,5541
alcoholpolicy.niaaa.nih.gov,3,5451
alcoholpolicy.niaaa.nih.gov,4,5765
alcoholpolicy.niaaa.nih.gov,5,5657
alcoholpolicy.niaaa.nih.gov,6,6072
alcoholpolicy.niaaa.nih.gov,7,6158
alcoholpolicy.niaaa.nih.gov,8,6209
alcoholpolicy.niaaa.nih.gov,9,6985
alcoholpolicy.niaaa.nih.gov,10,6817
alcoholpolicy.niaaa.nih.gov,11,7366
alcoholpolicy.niaaa.nih.gov,12,7130
alcoholpolicy.niaaa.nih.gov,13,7143
alcoholpolicy.niaaa.nih.gov,14,7132
alcoholpolicy.niaaa.nih.gov,15,7117
alcoholpolicy.niaaa.nih.gov,16,7011
alcoholpolicy.niaaa.nih.gov,17,7174
alcoholpolicy.niaaa.nih.gov,18,7254
alcoholpolicy.niaaa.nih.gov,19,7603
alcoholpolicy.niaaa.nih.gov,20,8259
alcoholpolicy.niaaa.nih.gov,21,14430
alcoholpolicy.niaaa.nih.gov,22,12070
alcoholpolicy.niaaa.nih.gov,23,12218
alcoholpolicy.niaaa.nih.gov,24,11369
alcoholpolicy.niaaa.nih.gov,25,10574
alcoholpolicy.niaaa.nih.gov,26,10683
alcoholpolicy.niaaa.nih.gov,27,12084
alcoholpolicy.niaaa.nih.gov,28,11654
alcoholpolicy.niaaa.nih.gov,29,12080
alcoholpolicy.niaaa.nih.gov,30,12316
alcoholpolicy.niaaa.nih.gov,31,12568
alcoholpolicy.niaaa.nih.gov,32,13449
alcoholpolicy.niaaa.nih.gov,33,14862
alcoholpolicy.niaaa.nih.gov,34,13110
alcoholpolicy.niaaa.nih.gov,35,11725
alcoholpolicy.niaaa.nih.gov,36,11451
alcoholpolicy.niaaa.nih.gov,37,11285
alcoholpolicy.niaaa.nih.gov,38,11376
alcoholpolicy.niaaa.nih.gov,39,10951
alcoholpolicy.niaaa.nih.gov,40,11038
alcoholpolicy.niaaa.nih.gov,41,10949
alcoholpolicy.niaaa.nih.gov,42,11304
alcoholpolicy.niaaa.nih.gov,43,10918
alcoholpolicy.niaaa.nih.gov,44,11543
alcoholpolicy.niaaa.nih.gov,45,11291
alcoholpolicy.niaaa.nih.gov,46,11281
alcoholpolicy.niaaa.nih.gov,47,14358
alcoholpolicy.niaaa.nih.gov,48,12257
alcoholpolicy.niaaa.nih.gov,49,11917
alcoholpolicy.niaaa.nih.gov,50,12119
alcoholpolicy.niaaa.nih.gov,51,12197
alcoholpolicy.niaaa.nih.gov,52,11879
alcoholtreatment.niaaa.nih.gov,1,1917
alcoholtreatment.niaaa.nih.gov,2,1526
alcoholtreatment.niaaa.nih.gov,3,1596
alcoholtreatment.niaaa.nih.gov,4,1796
alcoholtreatment.niaaa.nih.gov,5,1593
alcoholtreatment.niaaa.nih.gov,6,1400
alcoholtreatment.niaaa.nih.gov,7,1886
alcoholtreatment.niaaa.nih.gov,8,2327
alcoholtreatment.niaaa.nih.gov,9,2662
alcoholtreatment.niaaa.nih.gov,10,2823
alcoholtreatment.niaaa.nih.gov,11,2566
alcoholtreatment.niaaa.nih.gov,12,2240
alcoholtreatment.niaaa.nih.gov,13,1906
alcoholtreatment.niaaa.nih.gov,14,2139
alcoholtreatment.niaaa.nih.gov,15,1545
alcoholtreatment.niaaa.nih.gov,16,1934
alcoholtreatment.niaaa.nih.gov,17,1562
alcoholtreatment.niaaa.nih.gov,18,1623
alcoholtreatment.niaaa.nih.gov,19,1491
alcoholtreatment.niaaa.nih.gov,20,1565
alcoholtreatment.niaaa.nih.gov,21,1570
alcoholtreatment.niaaa.nih.gov,22,1821
alcoholtreatment.niaaa.nih.gov,23,1710
alcoholtreatment.niaaa.nih.gov,24,2148
alcoholtreatment.niaaa.nih.gov,25,1499
alcoholtreatment.niaaa.nih.gov,26,1487
alcoholtreatment.niaaa.nih.gov,27,1691
alcoholtreatment.niaaa.nih.gov,28,1867
alcoholtreatment.niaaa.nih.gov,29,1856
alcoholtreatment.niaaa.nih.gov,30,1396
alcoholtreatment.niaaa.nih.gov,31,1341
alcoholtreatment.niaaa.nih.gov,32,1563
alcoholtreatment.niaaa.nih.gov,33,1647
alcoholtreatment.niaaa.nih.gov,34,1630
alcoholtreatment.niaaa.nih.gov,35,1739
alcoholtreatment.niaaa.nih.gov,36,1592
alcoholtreatment.niaaa.nih.gov,37,1725
alcoholtreatment.niaaa.nih.gov,38,2302
alcoholtreatment.niaaa.nih.gov,39,1818
alcoholtreatment.niaaa.nih.gov,40,2041
alcoholtreatment.niaaa.nih.gov,41,1913
alcoholtreatment.niaaa.nih.gov,42,1840
alcoholtreatment.niaaa.nih.gov,43,1958
alcoholtreatment.niaaa.nih.gov,44,2074
alcoholtreatment.niaaa.nih.gov,45,1884
alcoholtreatment.niaaa.nih.gov,46,1980
alcoholtreatment.niaaa.nih.gov,47,1635
alcoholtreatment.niaaa.nih.gov,48,2183
alcoholtreatment.niaaa.nih.gov,49,1987
alcoholtreatment.niaaa.nih.gov,50,1759
alcoholtreatment.niaaa.nih.gov,51,1378
alcoholtreatment.niaaa.nih.gov,52,2177
allofus.nih.gov,1,5784
allofus.nih.gov,2,6191
allofus.nih.gov,3,7957
allofus.nih.gov,4,7466
allofus.nih.gov,5,6510
allofus.nih.gov,6,6383
allofus.nih.gov,7,6205
allofus.nih.gov,8,7439
allofus.nih.gov,9,6726
allofus.nih.gov,10,6303
allofus.nih.gov,11,35265
allofus.nih.gov,12,12574
allofus.nih.gov,13,9342
allofus.nih.gov,14,7661
allofus.nih.gov,15,10670
allofus.nih.gov,16,7093
allofus.nih.gov,17,8267
allofus.nih.gov,18,7074
allofus.nih.gov,19,6531
allofus.nih.gov,20,6786
allofus.nih.gov,21,8786
allofus.nih.gov,22,7265
allofus.nih.gov,23,7008
allofus.nih.gov,24,6929
allofus.nih.gov,25,7424
allofus.nih.gov,26,7006
allofus.nih.gov,27,5521
allofus.nih.gov,28,6310
allofus.nih.gov,29,6252
allofus.nih.gov,30,7584
allofus.nih.gov,31,6254
allofus.nih.gov,32,6022
allofus.nih.gov,33,6503
allofus.nih.gov,34,6326
allofus.nih.gov,35,7980
allofus.nih.gov,36,7086
allofus.nih.gov,37,8069
allofus.nih.gov,38,8205
allofus.nih.gov,39,7902
allofus.nih.gov,40,8937
allofus.nih.gov,41,11677
allofus.nih.gov,42,9979
allofus.nih.gov,43,9679
allofus.nih.gov,44,7811
allofus.nih.gov,45,7946
allofus.nih.gov,46,9716
allofus.nih.gov,47,6172
allofus.nih.gov,48,7845
allofus.nih.gov,49,9900
allofus.nih.gov,50,14843
allofus.nih.gov,51,7706
allofus.nih.gov,52,4739
alzheimers.gov,1,6991
alzheimers.gov,2,8293
alzheimers.gov,3,7403
alzheimers.gov,4,7694
alzheimers.gov,5,8561
alzheimers.gov,6,9704
alzheimers.gov,7,8974
alzheimers.gov,8,8731
alzheimers.gov,9,9741
alzheimers.gov,10,11206
alzheimers.gov,11,11097
alzheimers.gov,12,13311
alzheimers.gov,13,11374
alzheimers.gov,14,11917
alzheimers.gov,15,12079
alzheimers.gov,16,12265
alzheimers.gov,17,11532
alzheimers.gov,18,46012
alzheimers.gov,19,21580
alzheimers.gov,20,12464
alzheimers.gov,21,10531
alzheimers.gov,22,11051
alzheimers.gov,23,13062
alzheimers.gov,24,11319
alzheimers.gov,25,11025
alzheimers.gov,26,10358
alzheimers.gov,27,10575
alzheimers.gov,28,10323
alzheimers.gov,29,11634
alzheimers.gov,30,11402
alzheimers.gov,31,11249
alzheimers.gov,32,12293
alzheimers.gov,33,11456
alzheimers.gov,34,10850
alzheimers.gov,35,10785
alzheimers.gov,36,10982
alzheimers.gov,37,13238
alzheimers.gov,38,15463
alzheimers.gov,39,14991
alzheimers.gov,40,13786
alzheimers.gov,41,14694
alzheimers.gov,42,16878
alzheimers.gov,43,16380
alzheimers.gov,44,16809
alzheimers.gov,45,17476
alzheimers.gov,46,18435
alzheimers.gov,47,16563
alzheimers.gov,48,19272
alzheimers.gov,49,16444
alzheimers.gov,50,15657
alzheimers.gov,51,13671
alzheimers.gov,52,13245
alzped.nia.nih.gov,1,163
alzped.nia.nih.gov,2,101
alzped.nia.nih.gov,3,112
alzped.nia.nih.gov,5,110
alzped.nia.nih.gov,7,240
alzped.nia.nih.gov,9,166
alzped.nia.nih.gov,10,120
alzped.nia.nih.gov,11,290
alzped.nia.nih.gov,12,167
alzped.nia.nih.gov,13,487
alzped.nia.nih.gov,14,248
alzped.nia.nih.gov,15,274
alzped.nia.nih.gov,16,422
alzped.nia.nih.gov,17,375
alzped.nia.nih.gov,18,108
alzped.nia.nih.gov,19,116
alzped.nia.nih.gov,20,151
analysistools.cancer.gov,10,206
analysistools.cancer.gov,11,230
analysistools.cancer.gov,13,102
analysistools.cancer.gov,15,101
analysistools.cancer.gov,18,103
analysistools.cancer.gov,20,131
analysistools.cancer.gov,21,508
analysistools.cancer.gov,23,124
analysistools.cancer.gov,25,104
analysistools.cancer.gov,26,103
analysistools.cancer.gov,28,125
analysistools.cancer.gov,34,223
analysistools.cancer.gov,35,122
analysistools.cancer.gov,37,450
analysistools.cancer.gov,38,464
analysistools.cancer.gov,39,503
analysistools.cancer.gov,40,504
analysistools.cancer.gov,41,358
analysistools.cancer.gov,42,340
analysistools.cancer.gov,43,350
analysistools.cancer.gov,44,327
analysistools.cancer.gov,45,554
analysistools.cancer.gov,46,358
analysistools.cancer.gov,47,104
analysistools.cancer.gov,48,259
analysistools.cancer.gov,49,231
analysistools.cancer.gov,50,110
analysistools.cancer.gov,51,104
annualreport.nichd.nih.gov,11,173
annualreport.nichd.nih.gov,16,168
antibodies.cancer.gov,1,501
antibodies.cancer.gov,2,1043
antibodies.cancer.gov,3,599
antibodies.cancer.gov,4,677
antibodies.cancer.gov,5,632
antibodies.cancer.gov,6,832
antibodies.cancer.gov,7,744
antibodies.cancer.gov,8,872
antibodies.cancer.gov,9,924
antibodies.cancer.gov,10,988
antibodies.cancer.gov,11,844
antibodies.cancer.gov,12,971
antibodies.cancer.gov,13,895
antibodies.cancer.gov,14,866
antibodies.cancer.gov,15,884
antibodies.cancer.gov,16,1027
antibodies.cancer.gov,17,793
antibodies.cancer.gov,18,714
antibodies.cancer.gov,19,934
antibodies.cancer.gov,20,835
antibodies.cancer.gov,21,668
antibodies.cancer.gov,22,373
antibodies.cancer.gov,23,652
antibodies.cancer.gov,24,543
antibodies.cancer.gov,25,519
antibodies.cancer.gov,26,342
antibodies.cancer.gov,27,108
antibodies.cancer.gov,28,470
antibodies.cancer.gov,29,609
antibodies.cancer.gov,30,347
antibodies.cancer.gov,31,661
antibodies.cancer.gov,32,218
antibodies.cancer.gov,33,211
antibodies.cancer.gov,34,793
antibodies.cancer.gov,35,754
antibodies.cancer.gov,36,519
antibodies.cancer.gov,37,689
antibodies.cancer.gov,38,1569
antibodies.cancer.gov,39,616
antibodies.cancer.gov,40,772
antibodies.cancer.gov,41,993
antibodies.cancer.gov,42,889
antibodies.cancer.gov,43,884
antibodies.cancer.gov,44,985
antibodies.cancer.gov,45,945
antibodies.cancer.gov,46,1082
antibodies.cancer.gov,47,989
antibodies.cancer.gov,48,991
antibodies.cancer.gov,49,818
antibodies.cancer.gov,50,696
antibodies.cancer.gov,51,341
antibodies.cancer.gov,52,217
api.digitalmedia.hhs.gov,32,210
api.ncbi.nlm.nih.gov,26,766
api.ncbi.nlm.nih.gov,27,161
api.ncbi.nlm.nih.gov,37,260
api.seer.cancer.gov,1,265
api.seer.cancer.gov,2,544
api.seer.cancer.gov,3,233
api.seer.cancer.gov,4,748
api.seer.cancer.gov,5,644
api.seer.cancer.gov,6,671
api.seer.cancer.gov,7,804
api.seer.cancer.gov,8,689
api.seer.cancer.gov,9,798
api.seer.cancer.gov,10,747
api.seer.cancer.gov,11,367
api.seer.cancer.gov,12,600
api.seer.cancer.gov,13,448
api.seer.cancer.gov,14,220
api.seer.cancer.gov,15,369
api.seer.cancer.gov,16,118
api.seer.cancer.gov,17,446
api.seer.cancer.gov,18,239
api.seer.cancer.gov,19,766
api.seer.cancer.gov,20,466
api.seer.cancer.gov,21,235
api.seer.cancer.gov,22,325
api.seer.cancer.gov,23,116
api.seer.cancer.gov,31,140
api.seer.cancer.gov,34,374
api.seer.cancer.gov,35,169
api.seer.cancer.gov,36,350
api.seer.cancer.gov,37,670
api.seer.cancer.gov,38,487
api.seer.cancer.gov,39,451
api.seer.cancer.gov,40,462
api.seer.cancer.gov,41,314
api.seer.cancer.gov,42,476
api.seer.cancer.gov,43,370
api.seer.cancer.gov,44,522
api.seer.cancer.gov,45,801
api.seer.cancer.gov,46,604
api.seer.cancer.gov,47,466
api.seer.cancer.gov,48,722
api.seer.cancer.gov,49,650
api.seer.cancer.gov,50,575
applications.cpfp.cancer.gov,18,2034
applications.cpfp.cancer.gov,19,1867
applications.cpfp.cancer.gov,20,1840
applications.cpfp.cancer.gov,21,2061
applications.cpfp.cancer.gov,22,2726
applications.cpfp.cancer.gov,23,2775
applications.cpfp.cancer.gov,24,1256
applications.cpfp.cancer.gov,25,941
applications.cpfp.cancer.gov,26,634
applications.cpfp.cancer.gov,27,851
applications.cpfp.cancer.gov,28,1064
applications.cpfp.cancer.gov,29,1058
applications.cpfp.cancer.gov,30,1517
applications.cpfp.cancer.gov,31,129
apps.niehs.nih.gov,1,1371
apps.niehs.nih.gov,2,1375
apps.niehs.nih.gov,3,988
apps.niehs.nih.gov,4,1346
apps.niehs.nih.gov,5,1452
apps.niehs.nih.gov,6,1590
apps.niehs.nih.gov,7,1412
apps.niehs.nih.gov,8,1200
apps.niehs.nih.gov,9,1471
apps.niehs.nih.gov,10,1459
apps.niehs.nih.gov,11,1402
apps.niehs.nih.gov,12,1465
apps.niehs.nih.gov,13,1322
apps.niehs.nih.gov,14,1335
apps.niehs.nih.gov,15,1312
apps.niehs.nih.gov,16,1260
apps.niehs.nih.gov,17,1267
apps.niehs.nih.gov,18,1249
apps.niehs.nih.gov,19,1242
apps.niehs.nih.gov,20,1312
apps.niehs.nih.gov,21,1289
apps.niehs.nih.gov,22,1177
apps.niehs.nih.gov,23,1501
apps.niehs.nih.gov,24,1289
apps.niehs.nih.gov,25,1040
apps.niehs.nih.gov,26,1322
apps.niehs.nih.gov,27,1070
apps.niehs.nih.gov,28,1353
apps.niehs.nih.gov,29,1325
apps.niehs.nih.gov,30,1312
apps.niehs.nih.gov,31,1589
apps.niehs.nih.gov,32,1502
apps.niehs.nih.gov,33,1453
apps.niehs.nih.gov,34,1454
apps.niehs.nih.gov,35,1399
apps.niehs.nih.gov,36,1148
apps.niehs.nih.gov,37,1326
apps.niehs.nih.gov,38,1201
apps.niehs.nih.gov,39,1267
apps.niehs.nih.gov,40,1374
apps.niehs.nih.gov,41,1106
apps.niehs.nih.gov,42,1289
apps.niehs.nih.gov,43,1340
apps.niehs.nih.gov,44,1350
apps.niehs.nih.gov,45,1019
apps.niehs.nih.gov,46,1263
apps.niehs.nih.gov,47,659
apps.niehs.nih.gov,48,1336
apps.niehs.nih.gov,49,1354
apps.niehs.nih.gov,50,1090
apps.niehs.nih.gov,51,919
apps.niehs.nih.gov,52,317
apstarc.acl.gov,1,268
apstarc.acl.gov,5,928
apstarc.acl.gov,6,230
apstarc.acl.gov,7,448
apstarc.acl.gov,8,222
apstarc.acl.gov,9,1167
apstarc.acl.gov,13,298
apstarc.acl.gov,14,831
apstarc.acl.gov,16,170
apstarc.acl.gov,18,273
apstarc.acl.gov,20,116
apstarc.acl.gov,22,176
apstarc.acl.gov,23,123
apstarc.acl.gov,24,249
apstarc.acl.gov,27,1332
apstarc.acl.gov,29,326
apstarc.acl.gov,32,578
apstarc.acl.gov,35,102
apstarc.acl.gov,36,283
apstarc.acl.gov,37,246
apstarc.acl.gov,38,108
apstarc.acl.gov,39,1068
apstarc.acl.gov,40,379
apstarc.acl.gov,44,111
apstarc.acl.gov,47,186
apstarc.acl.gov,48,121
apstarc.acl.gov,49,263
apstarc.acl.gov,51,101
archive.ahrq.gov,18,143
archive.ahrq.gov,19,715
archive.ahrq.gov,20,184
archive.ahrq.gov,21,273
archives.drugabuse.gov,1,60508
archives.drugabuse.gov,2,64428
archives.drugabuse.gov,3,62464
archives.drugabuse.gov,4,76017
archives.drugabuse.gov,5,73692
archives.drugabuse.gov,6,82008
archives.drugabuse.gov,7,105942
archives.drugabuse.gov,8,107377
archives.drugabuse.gov,9,96495
archives.drugabuse.gov,10,102640
archives.drugabuse.gov,11,97389
archives.drugabuse.gov,12,107427
archives.drugabuse.gov,13,106306
archives.drugabuse.gov,14,105327
archives.drugabuse.gov,15,94563
archives.drugabuse.gov,16,103439
archives.drugabuse.gov,17,146692
archives.drugabuse.gov,18,57550
archives.drugabuse.gov,19,42932
archives.drugabuse.gov,20,17913
archives.drugabuse.gov,21,11870
archives.drugabuse.gov,22,7362
archives.drugabuse.gov,23,4920
archives.drugabuse.gov,24,3834
archives.drugabuse.gov,25,3333
archives.drugabuse.gov,26,3505
archives.drugabuse.gov,27,4665
archives.drugabuse.gov,28,3316
archives.drugabuse.gov,29,2354
archives.drugabuse.gov,30,2217
archives.drugabuse.gov,31,2262
archives.drugabuse.gov,32,2466
archives.drugabuse.gov,33,2294
archives.drugabuse.gov,34,2610
archives.drugabuse.gov,35,2841
archives.drugabuse.gov,36,2837
archives.drugabuse.gov,37,3215
archives.drugabuse.gov,38,3601
archives.drugabuse.gov,39,3452
archives.drugabuse.gov,40,3429
archives.drugabuse.gov,41,3587
archives.drugabuse.gov,42,4011
archives.drugabuse.gov,43,4139
archives.drugabuse.gov,44,4160
archives.drugabuse.gov,45,3896
archives.drugabuse.gov,46,4313
archives.drugabuse.gov,47,2916
archives.drugabuse.gov,48,4884
archives.drugabuse.gov,49,4626
archives.drugabuse.gov,50,3714
archives.drugabuse.gov,51,2199
archives.drugabuse.gov,52,1629
arcr.niaaa.nih.gov,1,2198
arcr.niaaa.nih.gov,2,2041
arcr.niaaa.nih.gov,3,2008
arcr.niaaa.nih.gov,4,2550
arcr.niaaa.nih.gov,5,3409
arcr.niaaa.nih.gov,6,3012
arcr.niaaa.nih.gov,7,3225
arcr.niaaa.nih.gov,8,3218
arcr.niaaa.nih.gov,9,5958
arcr.niaaa.nih.gov,10,4859
arcr.niaaa.nih.gov,11,2630
arcr.niaaa.nih.gov,12,3387
arcr.niaaa.nih.gov,13,3299
arcr.niaaa.nih.gov,14,2786
arcr.niaaa.nih.gov,15,2987
arcr.niaaa.nih.gov,16,3226
arcr.niaaa.nih.gov,17,2497
arcr.niaaa.nih.gov,18,2633
arcr.niaaa.nih.gov,19,2260
arcr.niaaa.nih.gov,20,2068
arcr.niaaa.nih.gov,21,2254
arcr.niaaa.nih.gov,22,1646
arcr.niaaa.nih.gov,23,1499
arcr.niaaa.nih.gov,24,1442
arcr.niaaa.nih.gov,25,1502
arcr.niaaa.nih.gov,26,1742
arcr.niaaa.nih.gov,27,1451
arcr.niaaa.nih.gov,28,1407
arcr.niaaa.nih.gov,29,1450
arcr.niaaa.nih.gov,30,1972
arcr.niaaa.nih.gov,31,1701
arcr.niaaa.nih.gov,32,1492
arcr.niaaa.nih.gov,33,1422
arcr.niaaa.nih.gov,34,1652
arcr.niaaa.nih.gov,35,1620
arcr.niaaa.nih.gov,36,1543
arcr.niaaa.nih.gov,37,1937
arcr.niaaa.nih.gov,38,1950
arcr.niaaa.nih.gov,39,1959
arcr.niaaa.nih.gov,40,2206
arcr.niaaa.nih.gov,41,2658
arcr.niaaa.nih.gov,42,2836
arcr.niaaa.nih.gov,43,2726
arcr.niaaa.nih.gov,44,3546
arcr.niaaa.nih.gov,45,3006
arcr.niaaa.nih.gov,46,3726
arcr.niaaa.nih.gov,47,2916
arcr.niaaa.nih.gov,48,3562
arcr.niaaa.nih.gov,49,3631
arcr.niaaa.nih.gov,50,2946
arcr.niaaa.nih.gov,51,2399
arcr.niaaa.nih.gov,52,2104
arinvestments.cdc.gov,5,899
arinvestments.cdc.gov,13,113
aspe.hhs.gov,1,90286
aspe.hhs.gov,2,100738
aspe.hhs.gov,3,109847
aspe.hhs.gov,4,137999
aspe.hhs.gov,5,116992
aspe.hhs.gov,6,117119
aspe.hhs.gov,7,118770
aspe.hhs.gov,8,104250
aspe.hhs.gov,9,106484
aspe.hhs.gov,10,101666
aspe.hhs.gov,11,96487
aspe.hhs.gov,12,115192
aspe.hhs.gov,13,103164
aspe.hhs.gov,14,96801
aspe.hhs.gov,15,92883
aspe.hhs.gov,16,99754
aspe.hhs.gov,17,93709
aspe.hhs.gov,18,82527
aspe.hhs.gov,19,106007
aspe.hhs.gov,20,82750
aspe.hhs.gov,21,86206
aspe.hhs.gov,22,81085
aspe.hhs.gov,23,89060
aspe.hhs.gov,24,86460
aspe.hhs.gov,25,92302
aspe.hhs.gov,26,103876
aspe.hhs.gov,27,79541
aspe.hhs.gov,28,91951
aspe.hhs.gov,29,93176
aspe.hhs.gov,30,83943
aspe.hhs.gov,31,86325
aspe.hhs.gov,32,90847
aspe.hhs.gov,33,86244
aspe.hhs.gov,34,120445
aspe.hhs.gov,35,94478
aspe.hhs.gov,36,86966
aspe.hhs.gov,37,88007
aspe.hhs.gov,38,90311
aspe.hhs.gov,39,83464
aspe.hhs.gov,40,85537
aspe.hhs.gov,41,86682
aspe.hhs.gov,42,104670
aspe.hhs.gov,43,102925
aspe.hhs.gov,44,92283
aspe.hhs.gov,45,85178
aspe.hhs.gov,46,85834
aspe.hhs.gov,47,65593
aspe.hhs.gov,48,90714
aspe.hhs.gov,49,89250
aspe.hhs.gov,50,77610
aspe.hhs.gov,51,59151
aspe.hhs.gov,52,53983
aspr.hhs.gov,1,7779
aspr.hhs.gov,2,38854
aspr.hhs.gov,3,41994
aspr.hhs.gov,4,25604
aspr.hhs.gov,5,31221
aspr.hhs.gov,6,19750
aspr.hhs.gov,7,21604
aspr.hhs.gov,8,16633
aspr.hhs.gov,9,18821
aspr.hhs.gov,10,22254
aspr.hhs.gov,11,23111
aspr.hhs.gov,12,23271
aspr.hhs.gov,13,67777
aspr.hhs.gov,14,88094
aspr.hhs.gov,15,104511
aspr.hhs.gov,16,79874
aspr.hhs.gov,17,88502
aspr.hhs.gov,18,83860
aspr.hhs.gov,19,94501
aspr.hhs.gov,20,97016
aspr.hhs.gov,21,85641
aspr.hhs.gov,22,80102
aspr.hhs.gov,23,77531
aspr.hhs.gov,24,173807
aspr.hhs.gov,25,98347
aspr.hhs.gov,26,122487
aspr.hhs.gov,27,142794
aspr.hhs.gov,28,155371
aspr.hhs.gov,29,184425
aspr.hhs.gov,30,139705
aspr.hhs.gov,31,111500
aspr.hhs.gov,32,92928
aspr.hhs.gov,33,88129
aspr.hhs.gov,34,75770
aspr.hhs.gov,35,83370
aspr.hhs.gov,36,62797
aspr.hhs.gov,37,63456
aspr.hhs.gov,38,65842
aspr.hhs.gov,39,64505
aspr.hhs.gov,40,224687
aspr.hhs.gov,41,118689
aspr.hhs.gov,42,82162
aspr.hhs.gov,43,60140
aspr.hhs.gov,44,77708
aspr.hhs.gov,45,75323
aspr.hhs.gov,46,67567
aspr.hhs.gov,47,77173
aspr.hhs.gov,48,100115
aspr.hhs.gov,49,95700
aspr.hhs.gov,50,111508
aspr.hhs.gov,51,119221
aspr.hhs.gov,52,115465
asprtracie.hhs.gov,1,5294
asprtracie.hhs.gov,2,5295
asprtracie.hhs.gov,3,4869
asprtracie.hhs.gov,4,5041
asprtracie.hhs.gov,5,4883
asprtracie.hhs.gov,6,4805
asprtracie.hhs.gov,7,4985
asprtracie.hhs.gov,8,4501
asprtracie.hhs.gov,9,5190
asprtracie.hhs.gov,10,5106
asprtracie.hhs.gov,11,5070
asprtracie.hhs.gov,12,4470
asprtracie.hhs.gov,13,4915
asprtracie.hhs.gov,14,4830
asprtracie.hhs.gov,15,4391
asprtracie.hhs.gov,16,4982
asprtracie.hhs.gov,17,4183
asprtracie.hhs.gov,18,4120
asprtracie.hhs.gov,19,4501
asprtracie.hhs.gov,20,4129
asprtracie.hhs.gov,21,4288
asprtracie.hhs.gov,22,4210
asprtracie.hhs.gov,23,4579
asprtracie.hhs.gov,24,4304
asprtracie.hhs.gov,25,4342
asprtracie.hhs.gov,26,4434
asprtracie.hhs.gov,27,4006
asprtracie.hhs.gov,28,5032
asprtracie.hhs.gov,29,4694
asprtracie.hhs.gov,30,4684
asprtracie.hhs.gov,31,4387
asprtracie.hhs.gov,32,4491
asprtracie.hhs.gov,33,6002
asprtracie.hhs.gov,34,4907
asprtracie.hhs.gov,35,4741
asprtracie.hhs.gov,36,4226
asprtracie.hhs.gov,37,5487
asprtracie.hhs.gov,38,4472
asprtracie.hhs.gov,39,5368
asprtracie.hhs.gov,40,4353
asprtracie.hhs.gov,41,4339
asprtracie.hhs.gov,42,4215
asprtracie.hhs.gov,43,4719
asprtracie.hhs.gov,44,4487
asprtracie.hhs.gov,45,4718
asprtracie.hhs.gov,46,4891
asprtracie.hhs.gov,47,4518
asprtracie.hhs.gov,48,5102
asprtracie.hhs.gov,49,4546
asprtracie.hhs.gov,50,4165
asprtracie.hhs.gov,51,2613
asprtracie.hhs.gov,52,3010
at-iqrs.npdb.hrsa.gov,16,5761
at-iqrs.npdb.hrsa.gov,40,7325
at.npdb.hrsa.gov,40,12812
atsdr.cdc.gov,1,62969
atsdr.cdc.gov,2,73390
atsdr.cdc.gov,3,80380
atsdr.cdc.gov,4,87764
atsdr.cdc.gov,5,85291
atsdr.cdc.gov,6,90855
atsdr.cdc.gov,7,93740
atsdr.cdc.gov,8,93190
atsdr.cdc.gov,9,94943
atsdr.cdc.gov,10,96189
atsdr.cdc.gov,11,101369
atsdr.cdc.gov,12,107986
atsdr.cdc.gov,13,100944
atsdr.cdc.gov,14,98505
atsdr.cdc.gov,15,78524
atsdr.cdc.gov,16,95552
atsdr.cdc.gov,17,100385
atsdr.cdc.gov,18,94424
atsdr.cdc.gov,19,98462
atsdr.cdc.gov,20,98751
atsdr.cdc.gov,21,95938
atsdr.cdc.gov,22,92937
atsdr.cdc.gov,23,91138
atsdr.cdc.gov,24,91221
atsdr.cdc.gov,25,82267
atsdr.cdc.gov,26,74944
atsdr.cdc.gov,27,72207
atsdr.cdc.gov,28,75423
atsdr.cdc.gov,29,70470
atsdr.cdc.gov,30,73087
atsdr.cdc.gov,31,73211
atsdr.cdc.gov,32,88364
atsdr.cdc.gov,33,89729
atsdr.cdc.gov,34,92647
atsdr.cdc.gov,35,95264
atsdr.cdc.gov,36,95421
atsdr.cdc.gov,37,91931
atsdr.cdc.gov,38,96518
atsdr.cdc.gov,39,96378
atsdr.cdc.gov,40,95383
atsdr.cdc.gov,41,95968
atsdr.cdc.gov,42,104944
atsdr.cdc.gov,43,102432
atsdr.cdc.gov,44,99112
atsdr.cdc.gov,45,104867
atsdr.cdc.gov,46,100538
atsdr.cdc.gov,47,87524
atsdr.cdc.gov,48,94095
atsdr.cdc.gov,49,83896
atsdr.cdc.gov,50,72608
atsdr.cdc.gov,51,52809
atsdr.cdc.gov,52,39124
auth-int.cdc.gov,1,550
auth-int.cdc.gov,2,255
auth-int.cdc.gov,4,102
auth-int.cdc.gov,6,118
auth-int.cdc.gov,8,352
auth-int.cdc.gov,9,115
auth-int.cdc.gov,10,127
