report_name,report_agency,domain,visits,week,year
domain,health-human-services,covid.cdc.gov,32357,36,2022
domain,health-human-services,vacunas.gov,6748,36,2022
domain,health-human-services,cdc.gov,1827146,36,2022
domain,health-human-services,vaccines.gov,112205,36,2022
domain,health-human-services,covid.gov,60613,36,2022
domain,health-human-services,covid.cdc.gov,31894,36,2022
domain,health-human-services,vacunas.gov,6226,36,2022
domain,health-human-services,cdc.gov,2387159,36,2022
domain,health-human-services,vaccines.gov,147635,36,2022
domain,health-human-services,covid.gov,73646,36,2022
domain,health-human-services,covid.cdc.gov,65133,36,2022
domain,health-human-services,vacunas.gov,6792,36,2022
domain,health-human-services,cdc.gov,2653575,36,2022
domain,health-human-services,vaccines.gov,162566,36,2022
domain,health-human-services,covid.gov,87363,36,2022
domain,health-human-services,covid.cdc.gov,66648,36,2022
domain,health-human-services,vacunas.gov,6380,36,2022
domain,health-human-services,cdc.gov,2755617,36,2022
domain,health-human-services,vaccines.gov,180530,36,2022
domain,health-human-services,covid.gov,100122,36,2022
domain,health-human-services,covid.cdc.gov,60691,36,2022
domain,health-human-services,vacunas.gov,5977,36,2022
domain,health-human-services,cdc.gov,2819702,36,2022
domain,health-human-services,vaccines.gov,180981,36,2022
domain,health-human-services,covid.gov,115249,36,2022
domain,health-human-services,covid.cdc.gov,68222,36,2022
domain,health-human-services,vacunas.gov,6103,36,2022
domain,health-human-services,cdc.gov,2177331,36,2022
domain,health-human-services,vaccines.gov,112689,36,2022
domain,health-human-services,covid.gov,101910,36,2022
domain,health-human-services,covid.cdc.gov,35596,36,2022
domain,health-human-services,vacunas.gov,6302,36,2022
domain,health-human-services,cdc.gov,1870368,35,2022
domain,health-human-services,vaccines.gov,108629,35,2022
domain,health-human-services,covid.gov,97381,35,2022
domain,health-human-services,covid.cdc.gov,29905,35,2022
domain,health-human-services,vacunas.gov,6253,35,2022
domain,health-human-services,cdc.gov,1798556,35,2022
domain,health-human-services,covid.gov,130205,35,2022
domain,health-human-services,vaccines.gov,117650,35,2022
domain,health-human-services,covid.cdc.gov,31193,35,2022
domain,health-human-services,vacunas.gov,6391,35,2022
domain,health-human-services,cdc.gov,2393169,35,2022
domain,health-human-services,covid.gov,497832,35,2022
domain,health-human-services,vaccines.gov,180899,35,2022
domain,health-human-services,covid.cdc.gov,62602,35,2022
domain,health-human-services,vacunas.gov,6800,35,2022
domain,health-human-services,cdc.gov,2587600,35,2022
domain,health-human-services,covid.gov,721966,35,2022
domain,health-human-services,vaccines.gov,83267,35,2022
domain,health-human-services,covid.cdc.gov,71126,35,2022
domain,health-human-services,vacunas.gov,5807,35,2022
domain,health-human-services,cdc.gov,2690862,35,2022
domain,health-human-services,covid.gov,898151,35,2022
domain,health-human-services,vaccines.gov,63602,35,2022
domain,health-human-services,covid.cdc.gov,60977,35,2022
domain,health-human-services,vacunas.gov,6947,35,2022
domain,health-human-services,cdc.gov,2703778,35,2022
domain,health-human-services,covid.gov,1182019,35,2022
domain,health-human-services,covid.cdc.gov,63448,35,2022
domain,health-human-services,vaccines.gov,55487,35,2022
domain,health-human-services,vacunas.gov,7244,35,2022
domain,health-human-services,cdc.gov,2749765,35,2022
domain,health-human-services,covid.gov,1858835,35,2022
domain,health-human-services,covid.cdc.gov,70450,35,2022
domain,health-human-services,vaccines.gov,59904,35,2022
domain,health-human-services,vacunas.gov,7530,35,2022
domain,health-human-services,cdc.gov,1949280,34,2022
domain,health-human-services,covid.gov,433918,34,2022
domain,health-human-services,vaccines.gov,50985,34,2022
domain,health-human-services,covid.cdc.gov,34374,34,2022
domain,health-human-services,vacunas.gov,7018,34,2022
domain,health-human-services,cdc.gov,1786207,34,2022
domain,health-human-services,covid.gov,199085,34,2022
domain,health-human-services,vaccines.gov,50019,34,2022
domain,health-human-services,covid.cdc.gov,35108,34,2022
domain,health-human-services,vacunas.gov,7118,34,2022
domain,health-human-services,cdc.gov,2387765,34,2022
domain,health-human-services,covid.gov,148395,34,2022
domain,health-human-services,covid.cdc.gov,73073,34,2022
domain,health-human-services,vaccines.gov,57467,34,2022
domain,health-human-services,vacunas.gov,7881,34,2022
domain,health-human-services,cdc.gov,2715070,34,2022
domain,health-human-services,covid.gov,140100,34,2022
domain,health-human-services,covid.cdc.gov,74037,34,2022
domain,health-human-services,vaccines.gov,66340,34,2022
domain,health-human-services,vacunas.gov,7588,34,2022
domain,health-human-services,cdc.gov,2761729,34,2022
domain,health-human-services,covid.gov,146768,34,2022
domain,health-human-services,vaccines.gov,65244,34,2022
domain,health-human-services,covid.cdc.gov,60569,34,2022
domain,health-human-services,vacunas.gov,5972,34,2022
domain,health-human-services,cdc.gov,2860581,34,2022
domain,health-human-services,covid.gov,152185,34,2022
domain,health-human-services,covid.cdc.gov,64434,34,2022
domain,health-human-services,vaccines.gov,57431,34,2022
domain,health-human-services,vacunas.gov,6118,34,2022
domain,health-human-services,cdc.gov,2929293,34,2022
domain,health-human-services,covid.gov,161833,34,2022
domain,health-human-services,covid.cdc.gov,73362,34,2022
domain,health-human-services,vaccines.gov,60448,34,2022
domain,health-human-services,vacunas.gov,5842,34,2022
domain,health-human-services,cdc.gov,2117421,33,2022
domain,health-human-services,covid.gov,123990,33,2022
domain,health-human-services,vaccines.gov,51534,33,2022
domain,health-human-services,covid.cdc.gov,36645,33,2022
domain,health-human-services,vacunas.gov,5961,33,2022
domain,health-human-services,cdc.gov,1997678,33,2022
domain,health-human-services,covid.gov,114362,33,2022
domain,health-human-services,vaccines.gov,49816,33,2022
domain,health-human-services,covid.cdc.gov,38810,33,2022
domain,health-human-services,vacunas.gov,6197,33,2022
domain,health-human-services,cdc.gov,2652496,33,2022
domain,health-human-services,covid.gov,137398,33,2022
domain,health-human-services,covid.cdc.gov,79585,33,2022
domain,health-human-services,vaccines.gov,56456,33,2022
domain,health-human-services,vacunas.gov,6776,33,2022
domain,health-human-services,cdc.gov,2982528,33,2022
domain,health-human-services,covid.gov,159687,33,2022
domain,health-human-services,covid.cdc.gov,81456,33,2022
domain,health-human-services,vaccines.gov,60353,33,2022
domain,health-human-services,vacunas.gov,6569,33,2022
domain,health-human-services,cdc.gov,3065053,33,2022
domain,health-human-services,covid.gov,160881,33,2022
domain,health-human-services,covid.cdc.gov,66304,33,2022
domain,health-human-services,vaccines.gov,63309,33,2022
domain,health-human-services,vacunas.gov,7217,33,2022
domain,health-human-services,cdc.gov,3209825,33,2022
domain,health-human-services,covid.gov,164022,33,2022
domain,health-human-services,covid.cdc.gov,73124,33,2022
domain,health-human-services,vaccines.gov,65162,33,2022
domain,health-human-services,vacunas.gov,7681,33,2022
domain,health-human-services,cdc.gov,3260551,33,2022
domain,health-human-services,covid.gov,159946,33,2022
domain,health-human-services,covid.cdc.gov,81594,33,2022
domain,health-human-services,vaccines.gov,63461,33,2022
domain,health-human-services,vacunas.gov,7542,33,2022
domain,health-human-services,cdc.gov,2411372,32,2022
domain,health-human-services,covid.gov,126733,32,2022
domain,health-human-services,vaccines.gov,51410,32,2022
domain,health-human-services,covid.cdc.gov,38789,32,2022
domain,health-human-services,vacunas.gov,7280,32,2022
domain,health-human-services,cdc.gov,2517194,32,2022
domain,health-human-services,covid.gov,130551,32,2022
domain,health-human-services,vaccines.gov,53212,32,2022
domain,health-human-services,covid.cdc.gov,45557,32,2022
domain,health-human-services,vacunas.gov,7127,32,2022
domain,health-human-services,cdc.gov,3555555,32,2022
domain,health-human-services,covid.gov,162497,32,2022
domain,health-human-services,covid.cdc.gov,113087,32,2022
domain,health-human-services,vaccines.gov,61272,32,2022
domain,health-human-services,vacunas.gov,6570,32,2022
domain,health-human-services,cdc.gov,3235162,32,2022
domain,health-human-services,covid.gov,178566,32,2022
domain,health-human-services,covid.cdc.gov,103315,32,2022
domain,health-human-services,vaccines.gov,61416,32,2022
domain,health-human-services,vacunas.gov,6347,32,2022
domain,health-human-services,cdc.gov,3018198,32,2022
domain,health-human-services,covid.gov,186944,32,2022
domain,health-human-services,covid.cdc.gov,73741,32,2022
domain,health-human-services,vaccines.gov,65324,32,2022
domain,health-human-services,vacunas.gov,7139,32,2022
domain,health-human-services,cdc.gov,3092910,32,2022
domain,health-human-services,covid.gov,187095,32,2022
domain,health-human-services,covid.cdc.gov,72431,32,2022
domain,health-human-services,vaccines.gov,68114,32,2022
domain,health-human-services,vacunas.gov,7307,32,2022
domain,health-human-services,cdc.gov,3328841,32,2022
domain,health-human-services,covid.gov,198019,32,2022
domain,health-human-services,covid.cdc.gov,87300,32,2022
domain,health-human-services,vaccines.gov,69144,32,2022
domain,health-human-services,vacunas.gov,7083,32,2022
domain,health-human-services,cdc.gov,2592089,31,2022
domain,health-human-services,covid.gov,146725,31,2022
domain,health-human-services,vaccines.gov,56272,31,2022
domain,health-human-services,covid.cdc.gov,42141,31,2022
domain,health-human-services,vacunas.gov,6165,31,2022
domain,health-human-services,cdc.gov,2629490,31,2022
domain,health-human-services,covid.gov,140010,31,2022
domain,health-human-services,vaccines.gov,70110,31,2022
domain,health-human-services,covid.cdc.gov,47072,31,2022
domain,health-human-services,vacunas.gov,6409,31,2022
domain,health-human-services,cdc.gov,3660289,31,2022
domain,health-human-services,covid.gov,172785,31,2022
domain,health-human-services,covid.cdc.gov,96331,31,2022
domain,health-human-services,vaccines.gov,64533,31,2022
domain,health-human-services,vacunas.gov,6751,31,2022
domain,health-human-services,cdc.gov,4063355,31,2022
domain,health-human-services,covid.gov,196306,31,2022
domain,health-human-services,covid.cdc.gov,95053,31,2022
domain,health-human-services,vaccines.gov,77467,31,2022
domain,health-human-services,vacunas.gov,7563,31,2022
domain,health-human-services,cdc.gov,3597447,31,2022
domain,health-human-services,covid.gov,221531,31,2022
domain,health-human-services,covid.cdc.gov,80146,31,2022
domain,health-human-services,vaccines.gov,70377,31,2022
domain,health-human-services,vacunas.gov,7386,31,2022
domain,health-human-services,cdc.gov,3825908,31,2022
domain,health-human-services,covid.gov,240515,31,2022
domain,health-human-services,covid.cdc.gov,83729,31,2022
domain,health-human-services,vaccines.gov,67515,31,2022
domain,health-human-services,vacunas.gov,6351,31,2022
domain,health-human-services,cdc.gov,3673292,31,2022
domain,health-human-services,covid.gov,251701,31,2022
domain,health-human-services,covid.cdc.gov,95627,31,2022
domain,health-human-services,vaccines.gov,72053,31,2022
domain,health-human-services,vacunas.gov,7323,31,2022
domain,health-human-services,cdc.gov,2813638,30,2022
domain,health-human-services,covid.gov,192371,30,2022
domain,health-human-services,vaccines.gov,56630,30,2022
domain,health-human-services,covid.cdc.gov,52800,30,2022
domain,health-human-services,vacunas.gov,7720,30,2022
domain,health-human-services,cdc.gov,2665379,30,2022
domain,health-human-services,covid.gov,181646,30,2022
domain,health-human-services,vaccines.gov,56596,30,2022
domain,health-human-services,covid.cdc.gov,52722,30,2022
domain,health-human-services,vacunas.gov,7713,30,2022
domain,health-human-services,cdc.gov,2980106,30,2022
domain,health-human-services,covid.gov,209733,30,2022
domain,health-human-services,covid.cdc.gov,105285,30,2022
domain,health-human-services,vaccines.gov,65649,30,2022
domain,health-human-services,vacunas.gov,7659,30,2022
domain,health-human-services,cdc.gov,3097995,30,2022
domain,health-human-services,covid.gov,262709,30,2022
domain,health-human-services,covid.cdc.gov,105006,30,2022
domain,health-human-services,vaccines.gov,68538,30,2022
domain,health-human-services,vacunas.gov,7193,30,2022
domain,health-human-services,cdc.gov,3143115,30,2022
domain,health-human-services,covid.gov,340644,30,2022
domain,health-human-services,covid.cdc.gov,88576,30,2022
domain,health-human-services,vaccines.gov,78086,30,2022
domain,health-human-services,vacunas.gov,8346,30,2022
domain,health-human-services,cdc.gov,3245264,30,2022
domain,health-human-services,covid.gov,269093,30,2022
domain,health-human-services,covid.cdc.gov,96820,30,2022
domain,health-human-services,vaccines.gov,68935,30,2022
domain,health-human-services,vacunas.gov,8396,30,2022
domain,health-human-services,covidtests.gov,102,30,2022
domain,health-human-services,cdc.gov,3518269,30,2022
domain,health-human-services,covid.gov,274958,30,2022
domain,health-human-services,covid.cdc.gov,113909,30,2022
domain,health-human-services,vaccines.gov,73173,30,2022
domain,health-human-services,vacunas.gov,8075,30,2022
domain,health-human-services,cdc.gov,2813463,29,2022
domain,health-human-services,covid.gov,206546,29,2022
domain,health-human-services,covid.cdc.gov,61368,29,2022
domain,health-human-services,vaccines.gov,57848,29,2022
domain,health-human-services,vacunas.gov,7762,29,2022
domain,health-human-services,cdc.gov,2824329,29,2022
domain,health-human-services,covid.gov,210883,29,2022
domain,health-human-services,covid.cdc.gov,62820,29,2022
domain,health-human-services,vaccines.gov,59996,29,2022
domain,health-human-services,vacunas.gov,7787,29,2022
domain,health-human-services,cdc.gov,2714345,29,2022
domain,health-human-services,covid.gov,286631,29,2022
domain,health-human-services,covid.cdc.gov,122951,29,2022
domain,health-human-services,vaccines.gov,72189,29,2022
domain,health-human-services,vacunas.gov,7684,29,2022
domain,health-human-services,covidtests.gov,122,29,2022
domain,health-human-services,cdc.gov,2985955,29,2022
domain,health-human-services,covid.gov,305740,29,2022
domain,health-human-services,covid.cdc.gov,125581,29,2022
domain,health-human-services,vaccines.gov,77930,29,2022
domain,health-human-services,vacunas.gov,7831,29,2022
domain,health-human-services,covidtests.gov,114,29,2022
domain,health-human-services,cdc.gov,2964732,29,2022
domain,health-human-services,covid.gov,299120,29,2022
domain,health-human-services,covid.cdc.gov,98868,29,2022
domain,health-human-services,vaccines.gov,75230,29,2022
domain,health-human-services,vacunas.gov,7532,29,2022
domain,health-human-services,cdc.gov,3071242,29,2022
domain,health-human-services,covid.gov,285341,29,2022
domain,health-human-services,covid.cdc.gov,113823,29,2022
domain,health-human-services,vaccines.gov,110588,29,2022
domain,health-human-services,vacunas.gov,7934,29,2022
domain,health-human-services,covidtests.gov,116,29,2022
domain,health-human-services,cdc.gov,3243890,29,2022
domain,health-human-services,covid.gov,297550,29,2022
domain,health-human-services,covid.cdc.gov,150849,29,2022
domain,health-human-services,vaccines.gov,99743,29,2022
domain,health-human-services,vacunas.gov,7981,29,2022
domain,health-human-services,cdc.gov,2300899,28,2022
domain,health-human-services,covid.gov,216503,28,2022
domain,health-human-services,covid.cdc.gov,71917,28,2022
domain,health-human-services,vaccines.gov,64855,28,2022
domain,health-human-services,vacunas.gov,6325,28,2022
domain,health-human-services,covidtests.gov,103,28,2022
domain,health-human-services,cdc.gov,2178714,28,2022
domain,health-human-services,covid.gov,219813,28,2022
domain,health-human-services,covid.cdc.gov,75033,28,2022
domain,health-human-services,vaccines.gov,62733,28,2022
domain,health-human-services,vacunas.gov,6344,28,2022
domain,health-human-services,covidtests.gov,109,28,2022
domain,health-human-services,cdc.gov,2702161,28,2022
domain,health-human-services,covid.gov,278508,28,2022
domain,health-human-services,covid.cdc.gov,138759,28,2022
domain,health-human-services,vaccines.gov,74608,28,2022
domain,health-human-services,vacunas.gov,5746,28,2022
domain,health-human-services,covidtests.gov,125,28,2022
domain,health-human-services,cdc.gov,2880199,28,2022
domain,health-human-services,covid.gov,312169,28,2022
domain,health-human-services,covid.cdc.gov,124282,28,2022
domain,health-human-services,vaccines.gov,82272,28,2022
domain,health-human-services,vacunas.gov,7303,28,2022
domain,health-human-services,cdc.gov,2899851,28,2022
domain,health-human-services,covid.gov,358021,28,2022
domain,health-human-services,covid.cdc.gov,108311,28,2022
domain,health-human-services,vaccines.gov,84334,28,2022
domain,health-human-services,vacunas.gov,6786,28,2022
domain,health-human-services,covidtests.gov,120,28,2022
domain,health-human-services,cdc.gov,2899356,28,2022
domain,health-human-services,covid.gov,400225,28,2022
domain,health-human-services,covid.cdc.gov,126980,28,2022
domain,health-human-services,vaccines.gov,75938,28,2022
domain,health-human-services,vacunas.gov,6869,28,2022
domain,health-human-services,covidtests.gov,117,28,2022
domain,health-human-services,cdc.gov,2952271,28,2022
domain,health-human-services,covid.gov,494539,28,2022
domain,health-human-services,covid.cdc.gov,129367,28,2022
domain,health-human-services,vaccines.gov,75245,28,2022
domain,health-human-services,vacunas.gov,7309,28,2022
domain,health-human-services,covidtests.gov,122,28,2022
domain,health-human-services,cdc.gov,2179071,27,2022
domain,health-human-services,covid.gov,358538,27,2022
domain,health-human-services,covid.cdc.gov,65735,27,2022
domain,health-human-services,vaccines.gov,56128,27,2022
domain,health-human-services,vacunas.gov,6668,27,2022
domain,health-human-services,cdc.gov,2026501,27,2022
domain,health-human-services,covid.gov,385044,27,2022
domain,health-human-services,covid.cdc.gov,68668,27,2022
domain,health-human-services,vaccines.gov,55869,27,2022
domain,health-human-services,vacunas.gov,6711,27,2022
domain,health-human-services,covidtests.gov,102,27,2022
domain,health-human-services,cdc.gov,2551031,27,2022
domain,health-human-services,covid.gov,750200,27,2022
domain,health-human-services,covid.cdc.gov,130069,27,2022
domain,health-human-services,vaccines.gov,67477,27,2022
domain,health-human-services,vacunas.gov,6937,27,2022
domain,health-human-services,covidtests.gov,128,27,2022
domain,health-human-services,cdc.gov,2753901,27,2022
domain,health-human-services,covid.gov,1101373,27,2022
domain,health-human-services,covid.cdc.gov,115237,27,2022
domain,health-human-services,vaccines.gov,67199,27,2022
domain,health-human-services,vacunas.gov,7096,27,2022
domain,health-human-services,covidtests.gov,103,27,2022
domain,health-human-services,cdc.gov,2827167,27,2022
domain,health-human-services,covid.gov,391467,27,2022
domain,health-human-services,covid.cdc.gov,104100,27,2022
domain,health-human-services,vaccines.gov,68883,27,2022
domain,health-human-services,vacunas.gov,7890,27,2022
domain,health-human-services,covidtests.gov,123,27,2022
domain,health-human-services,cdc.gov,2819907,27,2022
domain,health-human-services,covid.gov,199912,27,2022
domain,health-human-services,covid.cdc.gov,114394,27,2022
domain,health-human-services,vaccines.gov,69452,27,2022
domain,health-human-services,vacunas.gov,8703,27,2022
domain,health-human-services,covidtests.gov,114,27,2022
domain,health-human-services,cdc.gov,2134390,27,2022
domain,health-human-services,covid.gov,131905,27,2022
domain,health-human-services,covid.cdc.gov,53764,27,2022
domain,health-human-services,vaccines.gov,52465,27,2022
domain,health-human-services,vacunas.gov,8599,27,2022
domain,health-human-services,covidtests.gov,119,27,2022
domain,health-human-services,cdc.gov,1958697,26,2022
domain,health-human-services,covid.gov,125110,26,2022
domain,health-human-services,covid.cdc.gov,52536,26,2022
domain,health-human-services,vaccines.gov,50084,26,2022
domain,health-human-services,vacunas.gov,8259,26,2022
domain,health-human-services,cdc.gov,1943011,26,2022
domain,health-human-services,covid.gov,135685,26,2022
domain,health-human-services,covid.cdc.gov,58789,26,2022
domain,health-human-services,vaccines.gov,50107,26,2022
domain,health-human-services,vacunas.gov,8131,26,2022
domain,health-human-services,covidtests.gov,109,26,2022
domain,health-human-services,cdc.gov,2381078,26,2022
domain,health-human-services,covid.gov,160892,26,2022
domain,health-human-services,covid.cdc.gov,100023,26,2022
domain,health-human-services,vaccines.gov,58646,26,2022
domain,health-human-services,vacunas.gov,8505,26,2022
domain,health-human-services,covidtests.gov,123,26,2022
domain,health-human-services,cdc.gov,2684652,26,2022
domain,health-human-services,covid.gov,179869,26,2022
domain,health-human-services,covid.cdc.gov,102306,26,2022
domain,health-human-services,vaccines.gov,80580,26,2022
domain,health-human-services,vacunas.gov,8200,26,2022
domain,health-human-services,covidtests.gov,134,26,2022
domain,health-human-services,cdc.gov,2824376,26,2022
domain,health-human-services,covid.gov,189679,26,2022
domain,health-human-services,vaccines.gov,122624,26,2022
domain,health-human-services,covid.cdc.gov,85933,26,2022
domain,health-human-services,vacunas.gov,6872,26,2022
domain,health-human-services,covidtests.gov,145,26,2022
domain,health-human-services,cdc.gov,2830705,26,2022
domain,health-human-services,covid.gov,184918,26,2022
domain,health-human-services,vaccines.gov,119913,26,2022
domain,health-human-services,covid.cdc.gov,90677,26,2022
domain,health-human-services,vacunas.gov,5268,26,2022
domain,health-human-services,covidtests.gov,155,26,2022
domain,health-human-services,cdc.gov,2903687,26,2022
domain,health-human-services,covid.gov,189594,26,2022
domain,health-human-services,covid.cdc.gov,100857,26,2022
domain,health-human-services,vaccines.gov,85690,26,2022
domain,health-human-services,vacunas.gov,4162,26,2022
domain,health-human-services,covidtests.gov,138,26,2022
domain,health-human-services,cdc.gov,2184703,25,2022
domain,health-human-services,covid.gov,137414,25,2022
domain,health-human-services,covid.cdc.gov,50035,25,2022
domain,health-human-services,vaccines.gov,38989,25,2022
domain,health-human-services,vacunas.gov,1480,25,2022
domain,health-human-services,covidtests.gov,129,25,2022
domain,health-human-services,cdc.gov,2023958,25,2022
domain,health-human-services,covid.gov,130423,25,2022
domain,health-human-services,covid.cdc.gov,53462,25,2022
domain,health-human-services,vaccines.gov,44089,25,2022
domain,health-human-services,vacunas.gov,1258,25,2022
domain,health-human-services,covidtests.gov,141,25,2022
domain,health-human-services,cdc.gov,2599285,25,2022
domain,health-human-services,covid.gov,160168,25,2022
domain,health-human-services,covid.cdc.gov,93233,25,2022
domain,health-human-services,vaccines.gov,61421,25,2022
domain,health-human-services,vacunas.gov,1844,25,2022
domain,health-human-services,covidtests.gov,161,25,2022
domain,health-human-services,cdc.gov,2845455,25,2022
domain,health-human-services,covid.gov,194693,25,2022
domain,health-human-services,covid.cdc.gov,104063,25,2022
domain,health-human-services,vaccines.gov,75901,25,2022
domain,health-human-services,vacunas.gov,2130,25,2022
domain,health-human-services,covidtests.gov,155,25,2022
domain,health-human-services,cdc.gov,2924151,25,2022
domain,health-human-services,covid.gov,200141,25,2022
domain,health-human-services,vaccines.gov,97673,25,2022
domain,health-human-services,covid.cdc.gov,90574,25,2022
domain,health-human-services,vacunas.gov,2208,25,2022
domain,health-human-services,covidtests.gov,155,25,2022
domain,health-human-services,cdc.gov,2929703,25,2022
domain,health-human-services,covid.gov,206672,25,2022
domain,health-human-services,vaccines.gov,123833,25,2022
domain,health-human-services,covid.cdc.gov,100509,25,2022
domain,health-human-services,vacunas.gov,2458,25,2022
domain,health-human-services,covidtests.gov,170,25,2022
domain,health-human-services,cdc.gov,2775846,25,2022
domain,health-human-services,covid.gov,193427,25,2022
domain,health-human-services,covid.cdc.gov,88937,25,2022
domain,health-human-services,vaccines.gov,79755,25,2022
domain,health-human-services,vacunas.gov,2283,25,2022
domain,health-human-services,covidtests.gov,146,25,2022
domain,health-human-services,cdc.gov,2018473,24,2022
domain,health-human-services,covid.gov,141405,24,2022
domain,health-human-services,covid.cdc.gov,54655,24,2022
domain,health-human-services,vaccines.gov,46552,24,2022
domain,health-human-services,vacunas.gov,1243,24,2022
domain,health-human-services,covidtests.gov,159,24,2022
domain,health-human-services,cdc.gov,1926212,24,2022
domain,health-human-services,covid.gov,140276,24,2022
domain,health-human-services,covid.cdc.gov,62462,24,2022
domain,health-human-services,vaccines.gov,46842,24,2022
domain,health-human-services,vacunas.gov,1358,24,2022
domain,health-human-services,covidtests.gov,141,24,2022
domain,health-human-services,cdc.gov,2442163,24,2022
domain,health-human-services,covid.gov,171135,24,2022
domain,health-human-services,covid.cdc.gov,103022,24,2022
domain,health-human-services,vaccines.gov,47533,24,2022
domain,health-human-services,vacunas.gov,2285,24,2022
domain,health-human-services,covidtests.gov,180,24,2022
domain,health-human-services,cdc.gov,2700903,24,2022
domain,health-human-services,covid.gov,182068,24,2022
domain,health-human-services,covid.cdc.gov,102954,24,2022
domain,health-human-services,vaccines.gov,41044,24,2022
domain,health-human-services,vacunas.gov,2553,24,2022
domain,health-human-services,covidtests.gov,204,24,2022
domain,health-human-services,cdc.gov,2881362,24,2022
domain,health-human-services,covid.gov,197257,24,2022
domain,health-human-services,covid.cdc.gov,93887,24,2022
domain,health-human-services,vaccines.gov,41116,24,2022
domain,health-human-services,vacunas.gov,2021,24,2022
domain,health-human-services,covidtests.gov,196,24,2022
domain,health-human-services,cdc.gov,2989676,24,2022
domain,health-human-services,covid.gov,203737,24,2022
domain,health-human-services,covid.cdc.gov,101529,24,2022
domain,health-human-services,vaccines.gov,38883,24,2022
domain,health-human-services,vacunas.gov,1697,24,2022
domain,health-human-services,covidtests.gov,167,24,2022
domain,health-human-services,cdc.gov,3209747,24,2022
domain,health-human-services,covid.gov,214035,24,2022
domain,health-human-services,covid.cdc.gov,119494,24,2022
domain,health-human-services,vaccines.gov,39504,24,2022
domain,health-human-services,vacunas.gov,1352,24,2022
domain,health-human-services,covidtests.gov,183,24,2022
domain,health-human-services,cdc.gov,2399509,23,2022
domain,health-human-services,covid.gov,160159,23,2022
domain,health-human-services,covid.cdc.gov,63523,23,2022
domain,health-human-services,vaccines.gov,28413,23,2022
domain,health-human-services,vacunas.gov,959,23,2022
domain,health-human-services,covidtests.gov,143,23,2022
domain,health-human-services,cdc.gov,2398180,23,2022
domain,health-human-services,covid.gov,159111,23,2022
domain,health-human-services,covid.cdc.gov,68224,23,2022
domain,health-human-services,vaccines.gov,29665,23,2022
domain,health-human-services,vacunas.gov,1051,23,2022
domain,health-human-services,covidtests.gov,171,23,2022
domain,health-human-services,cdc.gov,2949450,23,2022
domain,health-human-services,covid.gov,194800,23,2022
domain,health-human-services,covid.cdc.gov,129481,23,2022
domain,health-human-services,vaccines.gov,38899,23,2022
domain,health-human-services,vacunas.gov,1289,23,2022
domain,health-human-services,covidtests.gov,213,23,2022
domain,health-human-services,cdc.gov,2930293,23,2022
domain,health-human-services,covid.gov,217242,23,2022
domain,health-human-services,covid.cdc.gov,115077,23,2022
domain,health-human-services,vaccines.gov,45879,23,2022
domain,health-human-services,vacunas.gov,1507,23,2022
domain,health-human-services,covidtests.gov,213,23,2022
domain,health-human-services,cdc.gov,3090028,23,2022
domain,health-human-services,covid.gov,241184,23,2022
domain,health-human-services,covid.cdc.gov,113522,23,2022
domain,health-human-services,vaccines.gov,46072,23,2022
domain,health-human-services,vacunas.gov,2303,23,2022
domain,health-human-services,covidtests.gov,253,23,2022
domain,health-human-services,cdc.gov,3170326,23,2022
domain,health-human-services,covid.gov,264052,23,2022
domain,health-human-services,covid.cdc.gov,118281,23,2022
domain,health-human-services,vaccines.gov,46810,23,2022
domain,health-human-services,vacunas.gov,2472,23,2022
domain,health-human-services,covidtests.gov,245,23,2022
domain,health-human-services,cdc.gov,3198572,23,2022
domain,health-human-services,covid.gov,323501,23,2022
domain,health-human-services,covid.cdc.gov,127227,23,2022
domain,health-human-services,vaccines.gov,48271,23,2022
domain,health-human-services,vacunas.gov,2594,23,2022
domain,health-human-services,covidtests.gov,252,23,2022
domain,health-human-services,cdc.gov,2300156,22,2022
domain,health-human-services,covid.gov,259772,22,2022
domain,health-human-services,covid.cdc.gov,64204,22,2022
domain,health-human-services,vaccines.gov,37540,22,2022
domain,health-human-services,vacunas.gov,1980,22,2022
domain,health-human-services,covidtests.gov,224,22,2022
domain,health-human-services,cdc.gov,2185125,22,2022
domain,health-human-services,covid.gov,382150,22,2022
domain,health-human-services,covid.cdc.gov,69333,22,2022
domain,health-human-services,vaccines.gov,38262,22,2022
domain,health-human-services,vacunas.gov,2178,22,2022
domain,health-human-services,covidtests.gov,194,22,2022
domain,health-human-services,cdc.gov,2882244,22,2022
domain,health-human-services,covid.gov,1122989,22,2022
domain,health-human-services,covid.cdc.gov,132204,22,2022
domain,health-human-services,vaccines.gov,47881,22,2022
domain,health-human-services,vacunas.gov,2523,22,2022
domain,health-human-services,covidtests.gov,262,22,2022
domain,health-human-services,cdc.gov,3114876,22,2022
domain,health-human-services,covid.gov,250363,22,2022
domain,health-human-services,covid.cdc.gov,122594,22,2022
domain,health-human-services,vaccines.gov,49724,22,2022
domain,health-human-services,vacunas.gov,2224,22,2022
domain,health-human-services,covidtests.gov,321,22,2022
domain,health-human-services,cdc.gov,3204486,22,2022
domain,health-human-services,covid.gov,265226,22,2022
domain,health-human-services,covid.cdc.gov,115940,22,2022
domain,health-human-services,vaccines.gov,51134,22,2022
domain,health-human-services,vacunas.gov,2567,22,2022
domain,health-human-services,covidtests.gov,313,22,2022
