report_name,report_agency,domain,visits,week,year
domain,health-human-services,cdc.gov,5241452,52,2021
domain,health-human-services,vaccines.gov,282967,52,2021
domain,health-human-services,covid.cdc.gov,188302,52,2021
domain,health-human-services,vacunas.gov,16038,52,2021
domain,health-human-services,cdc.gov,4307284,52,2021
domain,health-human-services,vaccines.gov,268031,52,2021
domain,health-human-services,covid.cdc.gov,165201,52,2021
domain,health-human-services,vacunas.gov,14398,52,2021
domain,health-human-services,cdc.gov,4848804,52,2021
domain,health-human-services,vaccines.gov,310864,52,2021
domain,health-human-services,covid.cdc.gov,206012,52,2021
domain,health-human-services,vacunas.gov,12421,52,2021
domain,health-human-services,cdc.gov,6723763,52,2021
domain,health-human-services,vaccines.gov,428513,52,2021
domain,health-human-services,covid.cdc.gov,282063,52,2021
domain,health-human-services,vacunas.gov,16201,52,2021
domain,health-human-services,cdc.gov,7096165,52,2021
domain,health-human-services,vaccines.gov,456058,52,2021
domain,health-human-services,covid.cdc.gov,313301,52,2021
domain,health-human-services,vacunas.gov,16135,52,2021
domain,health-human-services,cdc.gov,7739849,52,2021
domain,health-human-services,vaccines.gov,483612,52,2021
domain,health-human-services,covid.cdc.gov,305085,52,2021
domain,health-human-services,vacunas.gov,16006,52,2021
domain,health-human-services,cdc.gov,6851368,52,2021
domain,health-human-services,vaccines.gov,476577,52,2021
domain,health-human-services,covid.cdc.gov,295250,52,2021
domain,health-human-services,vacunas.gov,16060,52,2021
domain,health-human-services,cdc.gov,3983885,51,2021
domain,health-human-services,vaccines.gov,309075,51,2021
domain,health-human-services,covid.cdc.gov,154417,51,2021
domain,health-human-services,vacunas.gov,11665,51,2021
domain,health-human-services,cdc.gov,3172477,51,2021
domain,health-human-services,vaccines.gov,214549,51,2021
domain,health-human-services,covid.cdc.gov,116955,51,2021
domain,health-human-services,vacunas.gov,8489,51,2021
domain,health-human-services,cdc.gov,4191553,51,2021
domain,health-human-services,vaccines.gov,245364,51,2021
domain,health-human-services,covid.cdc.gov,149259,51,2021
domain,health-human-services,vacunas.gov,7270,51,2021
domain,health-human-services,cdc.gov,4951966,51,2021
domain,health-human-services,vaccines.gov,386721,51,2021
domain,health-human-services,covid.cdc.gov,206454,51,2021
domain,health-human-services,vacunas.gov,10217,51,2021
domain,health-human-services,cdc.gov,5044554,51,2021
domain,health-human-services,vaccines.gov,524113,51,2021
domain,health-human-services,covid.cdc.gov,257861,51,2021
domain,health-human-services,vacunas.gov,11664,51,2021
domain,health-human-services,cdc.gov,5173733,51,2021
domain,health-human-services,vaccines.gov,614223,51,2021
domain,health-human-services,covid.cdc.gov,334867,51,2021
domain,health-human-services,vacunas.gov,11891,51,2021
domain,health-human-services,cdc.gov,5040019,51,2021
domain,health-human-services,vaccines.gov,621089,51,2021
domain,health-human-services,covid.cdc.gov,319604,51,2021
domain,health-human-services,vacunas.gov,11095,51,2021
domain,health-human-services,cdc.gov,3820927,50,2021
domain,health-human-services,vaccines.gov,398570,50,2021
domain,health-human-services,covid.cdc.gov,204514,50,2021
domain,health-human-services,vacunas.gov,8600,50,2021
domain,health-human-services,cdc.gov,4459793,50,2021
domain,health-human-services,vaccines.gov,376338,50,2021
domain,health-human-services,covid.cdc.gov,194960,50,2021
domain,health-human-services,vacunas.gov,8552,50,2021
domain,health-human-services,cdc.gov,4047107,50,2021
domain,health-human-services,vaccines.gov,473532,50,2021
domain,health-human-services,covid.cdc.gov,198387,50,2021
domain,health-human-services,vacunas.gov,9220,50,2021
domain,health-human-services,cdc.gov,4019924,50,2021
domain,health-human-services,vaccines.gov,448106,50,2021
domain,health-human-services,covid.cdc.gov,197511,50,2021
domain,health-human-services,vacunas.gov,9549,50,2021
domain,health-human-services,cdc.gov,4030934,50,2021
domain,health-human-services,vaccines.gov,423001,50,2021
domain,health-human-services,covid.cdc.gov,189119,50,2021
domain,health-human-services,vacunas.gov,9957,50,2021
domain,health-human-services,cdc.gov,3961575,50,2021
domain,health-human-services,vaccines.gov,389762,50,2021
domain,health-human-services,covid.cdc.gov,182431,50,2021
domain,health-human-services,vacunas.gov,10048,50,2021
domain,health-human-services,cdc.gov,3950244,50,2021
domain,health-human-services,vaccines.gov,414067,50,2021
domain,health-human-services,covid.cdc.gov,187377,50,2021
domain,health-human-services,vacunas.gov,10046,50,2021
domain,health-human-services,cdc.gov,2756091,49,2021
domain,health-human-services,vaccines.gov,260116,49,2021
domain,health-human-services,covid.cdc.gov,99770,49,2021
domain,health-human-services,vacunas.gov,7976,49,2021
domain,health-human-services,cdc.gov,2536304,49,2021
domain,health-human-services,vaccines.gov,254549,49,2021
domain,health-human-services,covid.cdc.gov,96660,49,2021
domain,health-human-services,vacunas.gov,8732,49,2021
domain,health-human-services,cdc.gov,3373673,49,2021
domain,health-human-services,vaccines.gov,370683,49,2021
domain,health-human-services,covid.cdc.gov,152440,49,2021
domain,health-human-services,vacunas.gov,10041,49,2021
domain,health-human-services,cdc.gov,3810720,49,2021
domain,health-human-services,vaccines.gov,407090,49,2021
domain,health-human-services,covid.cdc.gov,156133,49,2021
domain,health-human-services,vacunas.gov,10744,49,2021
domain,health-human-services,cdc.gov,3909492,49,2021
domain,health-human-services,vaccines.gov,408970,49,2021
domain,health-human-services,covid.cdc.gov,163013,49,2021
domain,health-human-services,vacunas.gov,10406,49,2021
domain,health-human-services,cdc.gov,4034853,49,2021
domain,health-human-services,vaccines.gov,364034,49,2021
domain,health-human-services,covid.cdc.gov,176112,49,2021
domain,health-human-services,vacunas.gov,10796,49,2021
domain,health-human-services,cdc.gov,4307337,49,2021
domain,health-human-services,vaccines.gov,406457,49,2021
domain,health-human-services,covid.cdc.gov,213446,49,2021
domain,health-human-services,vacunas.gov,12176,49,2021
domain,health-human-services,cdc.gov,3078771,48,2021
domain,health-human-services,vaccines.gov,279242,48,2021
domain,health-human-services,covid.cdc.gov,117715,48,2021
domain,health-human-services,vacunas.gov,9795,48,2021
domain,health-human-services,cdc.gov,2884287,48,2021
domain,health-human-services,vaccines.gov,321785,48,2021
domain,health-human-services,covid.cdc.gov,110514,48,2021
domain,health-human-services,vacunas.gov,11278,48,2021
domain,health-human-services,cdc.gov,4029273,48,2021
domain,health-human-services,vaccines.gov,520601,48,2021
domain,health-human-services,covid.cdc.gov,168062,48,2021
domain,health-human-services,vacunas.gov,14512,48,2021
domain,health-human-services,cdc.gov,4391970,48,2021
domain,health-human-services,vaccines.gov,557601,48,2021
domain,health-human-services,covid.cdc.gov,185523,48,2021
domain,health-human-services,vacunas.gov,17091,48,2021
domain,health-human-services,cdc.gov,4274712,48,2021
domain,health-human-services,vaccines.gov,507395,48,2021
domain,health-human-services,covid.cdc.gov,189817,48,2021
domain,health-human-services,vacunas.gov,15209,48,2021
domain,health-human-services,cdc.gov,4196422,48,2021
domain,health-human-services,vaccines.gov,560509,48,2021
domain,health-human-services,covid.cdc.gov,213890,48,2021
domain,health-human-services,vacunas.gov,18521,48,2021
domain,health-human-services,cdc.gov,4310110,48,2021
domain,health-human-services,vaccines.gov,576659,48,2021
domain,health-human-services,covid.cdc.gov,236104,48,2021
domain,health-human-services,vacunas.gov,16706,48,2021
domain,health-human-services,cdc.gov,3010015,47,2021
domain,health-human-services,vaccines.gov,298947,47,2021
domain,health-human-services,covid.cdc.gov,117464,47,2021
domain,health-human-services,vacunas.gov,14338,47,2021
domain,health-human-services,cdc.gov,2682600,47,2021
domain,health-human-services,vaccines.gov,268560,47,2021
domain,health-human-services,covid.cdc.gov,110138,47,2021
domain,health-human-services,vacunas.gov,14927,47,2021
domain,health-human-services,cdc.gov,2813277,47,2021
domain,health-human-services,vaccines.gov,274748,47,2021
domain,health-human-services,covid.cdc.gov,116815,47,2021
domain,health-human-services,vacunas.gov,15386,47,2021
domain,health-human-services,cdc.gov,2463697,47,2021
domain,health-human-services,vaccines.gov,168118,47,2021
domain,health-human-services,covid.cdc.gov,87356,47,2021
domain,health-human-services,vacunas.gov,15128,47,2021
domain,health-human-services,cdc.gov,3208693,47,2021
domain,health-human-services,vaccines.gov,252007,47,2021
domain,health-human-services,covid.cdc.gov,145535,47,2021
domain,health-human-services,vacunas.gov,15528,47,2021
domain,health-human-services,cdc.gov,3639076,47,2021
domain,health-human-services,vaccines.gov,336736,47,2021
domain,health-human-services,covid.cdc.gov,181314,47,2021
domain,health-human-services,vacunas.gov,18998,47,2021
domain,health-human-services,cdc.gov,3865060,47,2021
domain,health-human-services,vaccines.gov,434682,47,2021
domain,health-human-services,covid.cdc.gov,198234,47,2021
domain,health-human-services,vacunas.gov,21058,47,2021
domain,health-human-services,cdc.gov,2924370,46,2021
domain,health-human-services,vaccines.gov,277127,46,2021
domain,health-human-services,covid.cdc.gov,115672,46,2021
domain,health-human-services,vacunas.gov,20110,46,2021
domain,health-human-services,cdc.gov,2722089,46,2021
domain,health-human-services,vaccines.gov,313182,46,2021
domain,health-human-services,covid.cdc.gov,112863,46,2021
domain,health-human-services,vacunas.gov,20937,46,2021
domain,health-human-services,cdc.gov,3653389,46,2021
domain,health-human-services,vaccines.gov,401643,46,2021
domain,health-human-services,covid.cdc.gov,168909,46,2021
domain,health-human-services,vacunas.gov,21580,46,2021
domain,health-human-services,cdc.gov,3972937,46,2021
domain,health-human-services,vaccines.gov,327054,46,2021
domain,health-human-services,covid.cdc.gov,183506,46,2021
domain,health-human-services,vacunas.gov,23196,46,2021
domain,health-human-services,cdc.gov,4153036,46,2021
domain,health-human-services,vaccines.gov,345078,46,2021
domain,health-human-services,covid.cdc.gov,199433,46,2021
domain,health-human-services,vacunas.gov,22723,46,2021
domain,health-human-services,cdc.gov,4171109,46,2021
domain,health-human-services,vaccines.gov,333525,46,2021
domain,health-human-services,covid.cdc.gov,195039,46,2021
domain,health-human-services,vacunas.gov,21513,46,2021
domain,health-human-services,cdc.gov,4105291,46,2021
domain,health-human-services,vaccines.gov,341826,46,2021
domain,health-human-services,covid.cdc.gov,199850,46,2021
domain,health-human-services,vacunas.gov,18311,46,2021
domain,health-human-services,cdc.gov,2970995,45,2021
domain,health-human-services,vaccines.gov,244149,45,2021
domain,health-human-services,covid.cdc.gov,118455,45,2021
domain,health-human-services,vacunas.gov,16212,45,2021
domain,health-human-services,cdc.gov,2718272,45,2021
domain,health-human-services,vaccines.gov,249634,45,2021
domain,health-human-services,covid.cdc.gov,109383,45,2021
domain,health-human-services,vacunas.gov,16385,45,2021
domain,health-human-services,cdc.gov,3649520,45,2021
domain,health-human-services,vaccines.gov,334292,45,2021
domain,health-human-services,covid.cdc.gov,169784,45,2021
domain,health-human-services,vacunas.gov,18376,45,2021
domain,health-human-services,cdc.gov,3813067,45,2021
domain,health-human-services,vaccines.gov,322172,45,2021
domain,health-human-services,covid.cdc.gov,157974,45,2021
domain,health-human-services,vacunas.gov,18795,45,2021
domain,health-human-services,cdc.gov,4151050,45,2021
domain,health-human-services,vaccines.gov,344976,45,2021
domain,health-human-services,covid.cdc.gov,187511,45,2021
domain,health-human-services,vacunas.gov,21244,45,2021
domain,health-human-services,cdc.gov,4310115,45,2021
domain,health-human-services,vaccines.gov,345977,45,2021
domain,health-human-services,covid.cdc.gov,197353,45,2021
domain,health-human-services,vacunas.gov,18639,45,2021
domain,health-human-services,cdc.gov,4496216,45,2021
domain,health-human-services,vaccines.gov,362709,45,2021
domain,health-human-services,covid.cdc.gov,220166,45,2021
domain,health-human-services,vacunas.gov,17887,45,2021
domain,health-human-services,cdc.gov,3109041,44,2021
domain,health-human-services,vaccines.gov,257731,44,2021
domain,health-human-services,covid.cdc.gov,112884,44,2021
domain,health-human-services,vacunas.gov,15034,44,2021
domain,health-human-services,cdc.gov,2787490,44,2021
domain,health-human-services,vaccines.gov,264181,44,2021
domain,health-human-services,covid.cdc.gov,106022,44,2021
domain,health-human-services,vacunas.gov,13090,44,2021
domain,health-human-services,cdc.gov,3706530,44,2021
domain,health-human-services,vaccines.gov,372580,44,2021
domain,health-human-services,covid.cdc.gov,171933,44,2021
domain,health-human-services,vacunas.gov,12865,44,2021
domain,health-human-services,cdc.gov,4145306,44,2021
domain,health-human-services,vaccines.gov,448707,44,2021
domain,health-human-services,covid.cdc.gov,188350,44,2021
domain,health-human-services,vacunas.gov,14298,44,2021
domain,health-human-services,cdc.gov,4201951,44,2021
domain,health-human-services,vaccines.gov,606397,44,2021
domain,health-human-services,covid.cdc.gov,181603,44,2021
domain,health-human-services,vacunas.gov,14294,44,2021
domain,health-human-services,cdc.gov,4044159,44,2021
domain,health-human-services,vaccines.gov,400017,44,2021
domain,health-human-services,covid.cdc.gov,182857,44,2021
domain,health-human-services,vacunas.gov,10795,44,2021
domain,health-human-services,cdc.gov,3760147,44,2021
domain,health-human-services,vaccines.gov,285305,44,2021
domain,health-human-services,covid.cdc.gov,197341,44,2021
domain,health-human-services,vacunas.gov,11069,44,2021
domain,health-human-services,cdc.gov,2508255,43,2021
domain,health-human-services,vaccines.gov,198468,43,2021
domain,health-human-services,covid.cdc.gov,103554,43,2021
domain,health-human-services,vacunas.gov,10518,43,2021
domain,health-human-services,cdc.gov,2574340,43,2021
domain,health-human-services,vaccines.gov,212639,43,2021
domain,health-human-services,covid.cdc.gov,104239,43,2021
domain,health-human-services,vacunas.gov,10384,43,2021
domain,health-human-services,cdc.gov,3579576,43,2021
domain,health-human-services,vaccines.gov,286447,43,2021
domain,health-human-services,covid.cdc.gov,168267,43,2021
domain,health-human-services,vacunas.gov,11135,43,2021
domain,health-human-services,cdc.gov,3896879,43,2021
domain,health-human-services,vaccines.gov,306638,43,2021
domain,health-human-services,covid.cdc.gov,183522,43,2021
domain,health-human-services,vacunas.gov,11375,43,2021
domain,health-human-services,cdc.gov,4242558,43,2021
domain,health-human-services,vaccines.gov,332579,43,2021
domain,health-human-services,covid.cdc.gov,185596,43,2021
domain,health-human-services,vacunas.gov,12938,43,2021
domain,health-human-services,cdc.gov,4409418,43,2021
domain,health-human-services,vaccines.gov,340826,43,2021
domain,health-human-services,covid.cdc.gov,199739,43,2021
domain,health-human-services,vacunas.gov,11554,43,2021
domain,health-human-services,cdc.gov,4362720,43,2021
domain,health-human-services,vaccines.gov,363112,43,2021
domain,health-human-services,covid.cdc.gov,206857,43,2021
domain,health-human-services,vacunas.gov,10976,43,2021
domain,health-human-services,cdc.gov,2976368,42,2021
domain,health-human-services,vaccines.gov,260915,42,2021
domain,health-human-services,covid.cdc.gov,111207,42,2021
domain,health-human-services,vacunas.gov,8917,42,2021
domain,health-human-services,cdc.gov,3044103,42,2021
domain,health-human-services,vaccines.gov,264350,42,2021
domain,health-human-services,covid.cdc.gov,104374,42,2021
domain,health-human-services,vacunas.gov,9214,42,2021
domain,health-human-services,cdc.gov,4072285,42,2021
domain,health-human-services,vaccines.gov,364362,42,2021
domain,health-human-services,covid.cdc.gov,159809,42,2021
domain,health-human-services,vacunas.gov,9542,42,2021
domain,health-human-services,cdc.gov,4249796,42,2021
domain,health-human-services,vaccines.gov,266772,42,2021
domain,health-human-services,covid.cdc.gov,203944,42,2021
domain,health-human-services,vacunas.gov,9610,42,2021
domain,health-human-services,cdc.gov,4262388,42,2021
domain,health-human-services,vaccines.gov,242323,42,2021
domain,health-human-services,covid.cdc.gov,206629,42,2021
domain,health-human-services,vacunas.gov,9673,42,2021
domain,health-human-services,cdc.gov,3776652,42,2021
domain,health-human-services,covid.cdc.gov,264554,42,2021
domain,health-human-services,vaccines.gov,226884,42,2021
domain,health-human-services,vacunas.gov,10299,42,2021
domain,health-human-services,cdc.gov,3679210,42,2021
domain,health-human-services,vaccines.gov,239721,42,2021
domain,health-human-services,covid.cdc.gov,202945,42,2021
domain,health-human-services,vacunas.gov,9583,42,2021
domain,health-human-services,cdc.gov,2612422,41,2021
domain,health-human-services,vaccines.gov,187938,41,2021
domain,health-human-services,covid.cdc.gov,112860,41,2021
domain,health-human-services,vacunas.gov,8869,41,2021
domain,health-human-services,cdc.gov,2511111,41,2021
domain,health-human-services,vaccines.gov,190401,41,2021
domain,health-human-services,covid.cdc.gov,110319,41,2021
domain,health-human-services,vacunas.gov,8781,41,2021
domain,health-human-services,cdc.gov,3330894,41,2021
domain,health-human-services,vaccines.gov,206223,41,2021
domain,health-human-services,covid.cdc.gov,168690,41,2021
domain,health-human-services,vacunas.gov,8689,41,2021
domain,health-human-services,cdc.gov,3651271,41,2021
domain,health-human-services,vaccines.gov,204426,41,2021
domain,health-human-services,covid.cdc.gov,180721,41,2021
domain,health-human-services,vacunas.gov,9020,41,2021
domain,health-human-services,cdc.gov,3678277,41,2021
domain,health-human-services,vaccines.gov,203627,41,2021
domain,health-human-services,covid.cdc.gov,180097,41,2021
domain,health-human-services,vacunas.gov,9113,41,2021
domain,health-human-services,cdc.gov,3704755,41,2021
domain,health-human-services,vaccines.gov,214565,41,2021
domain,health-human-services,covid.cdc.gov,194430,41,2021
