date,visits
2020-10-16 00:00:00,7739609
2020-10-17 00:00:00,5446962
2020-10-18 00:00:00,5752693
2020-10-19 00:00:00,8508063
2020-10-20 00:00:00,8794998
2020-10-21 00:00:00,8786244
2020-10-22 00:00:00,8721784
2020-10-23 00:00:00,7685226
2020-10-24 00:00:00,5674183
2020-10-25 00:00:00,5958511
2020-10-26 00:00:00,8721700
2020-10-27 00:00:00,8931895
2020-10-28 00:00:00,9058409
2020-10-29 00:00:00,8886138
2020-10-30 00:00:00,7824770
2020-10-31 00:00:00,5438543
2020-11-01 00:00:00,6501322
2020-11-02 00:00:00,8819486
2020-11-03 00:00:00,8276997
2020-11-04 00:00:00,8200429
2020-11-05 00:00:00,8355040
2020-11-06 00:00:00,7640715
2020-11-07 00:00:00,5487580
2020-11-08 00:00:00,6115751
2020-11-09 00:00:00,9443695
2020-11-10 00:00:00,9442685
2020-11-11 00:00:00,9099610
2020-11-12 00:00:00,9666416
2020-11-13 00:00:00,8640872
2020-11-14 00:00:00,6235964
2020-11-15 00:00:00,6711380
2020-11-16 00:00:00,9759551
2020-11-17 00:00:00,9926696
2020-11-18 00:00:00,10108721
2020-11-19 00:00:00,9998288
2020-11-20 00:00:00,8859530
2020-11-21 00:00:00,6436386
2020-11-22 00:00:00,7080546
2020-11-23 00:00:00,12973111
2020-11-24 00:00:00,10023690
2020-11-25 00:00:00,8863491
2020-11-26 00:00:00,6480695
2020-11-27 00:00:00,6827776
2020-11-28 00:00:00,6035245
2020-11-29 00:00:00,6469999
2020-11-30 00:00:00,9525018
2020-12-01 00:00:00,9618204
2020-12-02 00:00:00,10071283
2020-12-03 00:00:00,9956797
2020-12-04 00:00:00,8530279
2020-12-05 00:00:00,6215352
2020-12-06 00:00:00,6681981
2020-12-07 00:00:00,9514842
2020-12-08 00:00:00,9280669
2020-12-09 00:00:00,9458980
2020-12-10 00:00:00,9214791
2020-12-11 00:00:00,8388989
2020-12-12 00:00:00,6678912
2020-12-13 00:00:00,7106768
2020-12-14 00:00:00,10666985
2020-12-15 00:00:00,10376606
2020-12-16 00:00:00,9140473
2020-12-17 00:00:00,9084311
2020-12-18 00:00:00,8312017
2020-12-19 00:00:00,6303767
2020-12-20 00:00:00,6363963
2020-12-21 00:00:00,8296023
2020-12-22 00:00:00,8210245
2020-12-23 00:00:00,7421033
2020-12-24 00:00:00,5288081
2020-12-25 00:00:00,4238291
2020-12-26 00:00:00,5257767
2020-12-27 00:00:00,5940493
2020-12-28 00:00:00,8109465
2020-12-29 00:00:00,8453656
2020-12-30 00:00:00,8460960
2020-12-31 00:00:00,7002611
